x,y,z,A,B,C,T,delta_ms
344.346,-384,-1228.85,1.57436,0.0295173,-0.703341,1749198211615,7
344.348,-384.016,-1228.9,1.57427,0.0294526,-0.703264,1749198211624,9
344.354,-384.035,-1228.95,1.5743,0.0293696,-0.703219,1749198211632,8
344.413,-384.201,-1229.18,1.57432,0.029455,-0.703203,1749198211640,8
344.436,-384.247,-1229.22,1.57434,0.0294702,-0.703166,1749198211649,9
344.44,-384.295,-1229.29,1.57434,0.0294961,-0.703253,1749198211657,8
344.357,-383.923,-1228.6,1.57451,0.0294125,-0.703243,1749198211666,9
344.383,-383.933,-1228.63,1.57464,0.0293822,-0.703299,1749198211674,8
344.362,-383.989,-1228.63,1.57452,0.0295915,-0.703207,1749198211682,8
344.377,-384.005,-1228.65,1.57447,0.0296003,-0.703231,1749198211691,9
344.371,-384.019,-1228.7,1.57452,0.0296273,-0.703262,1749198211699,8
344.477,-384.107,-1228.97,1.57451,0.0296475,-0.703119,1749198211707,8
344.476,-384.119,-1229.02,1.57447,0.0296602,-0.703123,1749198211715,8
344.265,-383.783,-1228.36,1.57462,0.0296513,-0.703145,1749198211723,8
344.265,-383.787,-1228.41,1.57467,0.029636,-0.703132,1749198211732,9
344.259,-383.793,-1228.47,1.57462,0.0296484,-0.703131,1749198211740,8
344.287,-383.81,-1228.48,1.57461,0.0295664,-0.703174,1749198211749,9
344.291,-383.827,-1228.53,1.57456,0.0295664,-0.703205,1749198211757,8
344.312,-383.828,-1228.56,1.57458,0.0295711,-0.703121,1749198211765,8
344.326,-383.828,-1228.6,1.5746,0.0297208,-0.703193,1749198211773,8
344.308,-383.946,-1228.65,1.57463,0.0297615,-0.703085,1749198211782,9
344.321,-383.956,-1228.67,1.57463,0.0297107,-0.703139,1749198211791,9
344.315,-383.958,-1228.71,1.57463,0.0297083,-0.703135,1749198211799,8
344.404,-383.907,-1228.84,1.57464,0.0297457,-0.702969,1749198211808,9
344.395,-383.912,-1228.86,1.57452,0.0297289,-0.703107,1749198211816,8
344.393,-384.006,-1228.97,1.57456,0.0298056,-0.703038,1749198211824,8
344.393,-384.006,-1229.03,1.57469,0.0298121,-0.7031,1749198211833,9
344.472,-384.115,-1229.16,1.57462,0.0300336,-0.702958,1749198211840,7
344.493,-384.139,-1229.19,1.57459,0.0300257,-0.702953,1749198211849,9
344.497,-384.164,-1229.25,1.57465,0.0299717,-0.702929,1749198211858,9
344.528,-384.181,-1229.3,1.57465,0.0300066,-0.702818,1749198211865,7
344.539,-384.197,-1229.36,1.57462,0.0300336,-0.702796,1749198211873,8
344.453,-383.947,-1228.71,1.57482,0.0298522,-0.702934,1749198211883,10
344.47,-383.957,-1228.71,1.57476,0.029731,-0.70299,1749198211890,7
344.474,-383.964,-1228.76,1.57482,0.0298419,-0.70298,1749198211899,9
344.537,-383.965,-1228.93,1.57465,0.0299686,-0.703052,1749198211907,8
344.548,-383.97,-1228.98,1.57461,0.0298467,-0.703022,1749198211916,9
344.585,-384.165,-1229.21,1.57466,0.0300225,-0.702914,1749198211924,8
344.456,-383.9,-1228.6,1.57483,0.029773,-0.702944,1749198211932,8
344.497,-383.923,-1228.66,1.57483,0.0298387,-0.702956,1749198211953,21
344.503,-383.937,-1228.67,1.57478,0.0296929,-0.702978,1749198211958,5
344.241,-383.703,-1228.07,1.57486,0.0297826,-0.70304,1749198211965,7
344.239,-383.705,-1228.09,1.57484,0.0298376,-0.703,1749198211974,9
344.103,-383.521,-1227.67,1.57499,0.0297626,-0.703058,1749198211982,8
344.094,-383.502,-1227.68,1.57494,0.0297199,-0.703044,1749198211991,9
344.083,-383.493,-1227.69,1.575,0.0297117,-0.703058,1749198211999,8
344.015,-383.377,-1227.4,1.57495,0.0296066,-0.702922,1749198212007,8
344.003,-383.371,-1227.41,1.57495,0.0296905,-0.702995,1749198212016,9
343.848,-383.253,-1226.91,1.57509,0.0297277,-0.703,1749198212023,7
343.856,-383.347,-1227.01,1.57506,0.0296915,-0.702966,1749198212078,55
343.797,-383.245,-1226.73,1.57497,0.0296286,-0.703017,1749198212083,5
343.758,-383.212,-1226.7,1.57502,0.0295842,-0.703096,1749198212096,13
343.718,-383.176,-1226.66,1.57494,0.0295808,-0.703109,1749198212131,35
343.715,-383.174,-1226.66,1.57504,0.0296112,-0.703139,1749198212136,5
343.789,-383.301,-1226.89,1.57503,0.029813,-0.703052,1749198212141,5
343.789,-383.303,-1226.87,1.57499,0.0297294,-0.703062,1749198212149,8
343.778,-383.297,-1226.87,1.57507,0.0297384,-0.703068,1749198212157,8
343.818,-383.201,-1226.71,1.57514,0.0295325,-0.703027,1749198212166,9
343.809,-383.206,-1226.71,1.57504,0.0295026,-0.703079,1749198212174,8
343.9,-383.363,-1227.02,1.57505,0.02958,-0.703017,1749198212182,8
343.904,-383.365,-1227.01,1.57506,0.0295826,-0.702991,1749198212190,8
343.891,-383.36,-1227.02,1.57507,0.0296276,-0.702992,1749198212199,9
343.864,-383.252,-1226.74,1.57509,0.0295141,-0.702953,1749198212207,8
343.843,-383.252,-1226.74,1.57502,0.0295981,-0.703053,1749198212216,9
343.964,-383.411,-1227.16,1.57495,0.0296055,-0.702938,1749198212224,8
343.957,-383.413,-1227.17,1.57496,0.0296353,-0.702984,1749198212233,9
343.802,-383.264,-1226.84,1.575,0.0295622,-0.702975,1749198212241,8
343.798,-383.262,-1226.83,1.57497,0.0295116,-0.702988,1749198212249,8
343.774,-383.262,-1226.85,1.57499,0.0295644,-0.703022,1749198212257,8
343.682,-383.133,-1226.56,1.5751,0.0294356,-0.703116,1749198212266,9
343.659,-383.129,-1226.57,1.57516,0.0294062,-0.703121,1749198212274,8
343.741,-383.267,-1226.79,1.57511,0.0296062,-0.702973,1749198212283,9
343.665,-383.071,-1226.33,1.57511,0.0294134,-0.70314,1749198212291,8
343.651,-383.05,-1226.28,1.57513,0.0294675,-0.703157,1749198212307,16
343.638,-383.047,-1226.28,1.57511,0.0294001,-0.703181,1749198212316,9
343.805,-383.25,-1226.75,1.57511,0.0295125,-0.703096,1749198212324,8
343.804,-383.249,-1226.75,1.57513,0.029554,-0.703176,1749198212333,9
343.879,-383.392,-1227.09,1.57497,0.0296134,-0.703059,1749198212341,8
343.888,-383.408,-1227.09,1.57501,0.0295742,-0.703055,1749198212349,8
343.885,-383.414,-1227.1,1.57498,0.0296259,-0.703002,1749198212358,9
343.953,-383.327,-1226.96,1.57502,0.0294536,-0.703126,1749198212366,8
343.956,-383.331,-1226.97,1.57492,0.0294526,-0.703095,1749198212374,8
344.024,-383.489,-1227.35,1.575,0.0294327,-0.702974,1749198212383,9
344.029,-383.496,-1227.36,1.57505,0.0294535,-0.702941,1749198212391,8
344.032,-383.505,-1227.36,1.57505,0.0294255,-0.702988,1749198212399,8
343.972,-383.408,-1227.18,1.57506,0.0293006,-0.702959,1749198212407,8
343.968,-383.41,-1227.19,1.57503,0.0293309,-0.70294,1749198212415,8
343.929,-383.328,-1227.05,1.57509,0.0291833,-0.703049,1749198212423,8
343.941,-383.336,-1227.07,1.57516,0.0291148,-0.702934,1749198212432,9
