x,y,z,A,B,C
1149.66,123.337,774.902,-2.97749,-0.253957,1.57626
1149.77,124.124,774.911,-2.97738,-0.253856,1.57623
1149.73,124.756,774.932,-2.9775,-0.253823,1.57615
1149.53,130.721,775.022,-2.97754,-0.253853,1.57615
1149.53,130.721,775.022,-2.97754,-0.253853,1.57615
1149.43,142.779,775.252,-2.97699,-0.253266,1.57628
1149.47,143.471,775.306,-2.97699,-0.253255,1.57602
1149.12,143.986,775.366,-2.97729,-0.253261,1.57614
1149.12,144.482,775.346,-2.97719,-0.25356,1.5759
1149.25,145.342,775.325,-2.97739,-0.253613,1.57583
1149.27,146.063,775.329,-2.97742,-0.253373,1.57592
1149.22,146.974,775.315,-2.97767,-0.253575,1.57587
1149.19,147.593,775.291,-2.97769,-0.253339,1.57592
1149.22,148.335,775.312,-2.97778,-0.253713,1.57569
1149.18,148.952,775.31,-2.97719,-0.253517,1.57586
1149.19,149.589,775.413,-2.97752,-0.253627,1.57587
1149.2,150.995,775.402,-2.97826,-0.253599,1.57578
1149.16,151.292,775.454,-2.97744,-0.253486,1.57578
1149.25,151.715,775.403,-2.97782,-0.253444,1.57585
1149.62,153.433,775.112,-2.97746,-0.253556,1.57584
1149.63,154.181,775.11,-2.97702,-0.25366,1.57606
1149.67,154.819,775.136,-2.97753,-0.253895,1.57587
1149.73,155.578,775.13,-2.97734,-0.253612,1.57595
1149.74,156.277,775.131,-2.97792,-0.253782,1.57588
1149.74,156.897,775.146,-2.97735,-0.253701,1.57589
1149.74,157.576,775.164,-2.97769,-0.253693,1.57593
1149.79,158.849,775,-2.9771,-0.253641,1.57596
1149.76,159.492,774.991,-2.9776,-0.253799,1.57588
1149.82,160.208,775.009,-2.97736,-0.25389,1.57598
1149.77,160.884,775.048,-2.97751,-0.253699,1.57588
1149.78,161.722,775.058,-2.97755,-0.253447,1.57598
1149.76,162.47,775.053,-2.97758,-0.253759,1.5758
1149.98,163.354,775.032,-2.97742,-0.253823,1.57588
1149.94,164.207,775.055,-2.97737,-0.253921,1.57597
1149.94,164.78,775.031,-2.97737,-0.253738,1.57604
1150,165.551,774.996,-2.97742,-0.253625,1.57618
1150.21,166.874,774.787,-2.97734,-0.254081,1.57586
1150.21,167.685,774.816,-2.97721,-0.253672,1.57598
1150.21,168.207,774.723,-2.97759,-0.253817,1.57594
1150.2,168.967,774.736,-2.97743,-0.253868,1.57589
1150.25,169.847,774.8,-2.97748,-0.254062,1.57593
1150.32,170.658,774.786,-2.97737,-0.25369,1.57587
1150.27,171.359,774.79,-2.9773,-0.253584,1.57596
1150.12,171.822,774.824,-2.97757,-0.254163,1.57579
1150.1,172.557,774.843,-2.9772,-0.253779,1.57593
1150.45,173.524,774.656,-2.97738,-0.253917,1.57602
1150.49,174.237,774.648,-2.9775,-0.254075,1.57561
1150.43,174.619,774.782,-2.97735,-0.254075,1.57567
1150.41,175.329,774.771,-2.97765,-0.253993,1.57582
1150.42,176.084,774.685,-2.97757,-0.254071,1.57568
1150.49,179.915,774.663,-2.97802,-0.254146,1.5756
1150.58,180.965,774.716,-2.97762,-0.254026,1.57542
1150.44,183.882,774.705,-2.97782,-0.254186,1.5757
1150.27,185.931,774.731,-2.97774,-0.254269,1.57571
1150.23,186.176,774.717,-2.97728,-0.254188,1.57555
1150.42,186.531,774.726,-2.97765,-0.254412,1.57574
1150.52,188.289,774.838,-2.97735,-0.254431,1.57584
1150.53,188.497,774.868,-2.97761,-0.254205,1.57548
1150.56,188.76,774.667,-2.9775,-0.253715,1.57568
1150.58,189.657,774.619,-2.97746,-0.254078,1.57557
1150.49,190.266,774.767,-2.97746,-0.254238,1.57549
1150.56,191.067,774.767,-2.97749,-0.254292,1.57566
1150.56,191.52,774.674,-2.97788,-0.254096,1.57542
1150.54,192.269,774.654,-2.97762,-0.254014,1.57566
1150.63,193.128,774.589,-2.97778,-0.254196,1.57543
1150.76,194.574,774.764,-2.97767,-0.254255,1.57552
1150.61,195.054,774.758,-2.97745,-0.253862,1.57553
1150.63,195.921,774.729,-2.97763,-0.253976,1.57564
1150.43,196.491,774.798,-2.97743,-0.254101,1.57546
1150.41,197.241,774.829,-2.97745,-0.254033,1.57566
1150.39,198.106,774.881,-2.97734,-0.253883,1.57553
1150.36,198.601,774.772,-2.97719,-0.253719,1.57562
1150.4,199.472,774.732,-2.97755,-0.254084,1.57534
1150.49,200.071,774.689,-2.97738,-0.25389,1.57555
1150.54,200.985,774.687,-2.9776,-0.254014,1.57541
1150.65,201.574,774.603,-2.97767,-0.2539,1.57533
1150.74,202.455,774.547,-2.97758,-0.253877,1.57552
1150.76,203.251,774.531,-2.9775,-0.253987,1.57542
1150.75,203.806,774.572,-2.97753,-0.254071,1.57547
1150.83,204.657,774.547,-2.97757,-0.253928,1.57536
1150.65,204.941,774.624,-2.97797,-0.253784,1.57526
1150.71,205.803,774.589,-2.97736,-0.253728,1.57543
1150.69,206.55,774.625,-2.97751,-0.253888,1.57532
1150.59,207.097,774.736,-2.97747,-0.254154,1.57528
1150.59,207.852,774.734,-2.97753,-0.253969,1.57523
1150.58,208.649,774.699,-2.97763,-0.253674,1.57536
1150.48,209.194,774.737,-2.97775,-0.254002,1.57537
1150.55,209.68,774.705,-2.97756,-0.253908,1.57511
1150.56,210.486,774.69,-2.97745,-0.253935,1.57544
1150.61,211.245,774.705,-2.97776,-0.254142,1.57525
1150.68,211.863,774.696,-2.97742,-0.253948,1.57528
1150.7,212.738,774.686,-2.97782,-0.254171,1.57518
1150.74,213.302,774.646,-2.97766,-0.254001,1.57522
1150.75,214.118,774.6,-2.97782,-0.254144,1.57537
1150.74,214.81,774.632,-2.97807,-0.254215,1.57532
1150.67,215.359,774.658,-2.97746,-0.254112,1.57525
1150.67,216.068,774.683,-2.9781,-0.254096,1.57512
1150.59,216.549,774.702,-2.97753,-0.253881,1.57532
1150.63,217.374,774.663,-2.97801,-0.254227,1.57497
1150.63,218.104,774.683,-2.97746,-0.254125,1.5753
1150.72,218.762,774.671,-2.97786,-0.253937,1.57501
1150.63,219.384,774.707,-2.9782,-0.254109,1.57493
1150.77,220.127,774.662,-2.97767,-0.254344,1.57516
1150.71,220.765,774.691,-2.9772,-0.25422,1.57525
1150.75,221.408,774.658,-2.97783,-0.254021,1.57505
1150.82,222.15,774.635,-2.97741,-0.253784,1.57499
1150.81,222.924,774.626,-2.9777,-0.254091,1.57536
1150.64,223.437,774.782,-2.97747,-0.254278,1.5751
1150.62,224.176,774.88,-2.97731,-0.254004,1.57498
1150.6,224.486,774.872,-2.97763,-0.253787,1.57518
1150.6,225.278,774.868,-2.97786,-0.253954,1.57509
1150.51,225.89,774.878,-2.97747,-0.254127,1.57504
1150.47,226.499,774.876,-2.97784,-0.254007,1.57497
1150.47,228.766,774.933,-2.97729,-0.254073,1.57504
1150.52,229.15,774.901,-2.97783,-0.253901,1.57478
1150.48,230.039,774.856,-2.97756,-0.25394,1.57503
1150.52,230.758,774.84,-2.97728,-0.254105,1.57518
1150.42,231.238,774.968,-2.97717,-0.254281,1.57528
1150.5,232.125,775,-2.97763,-0.254138,1.57509
1150.35,232.568,775.07,-2.97774,-0.25375,1.575
1150.39,233.342,775.056,-2.97778,-0.254059,1.57492
1150.34,234.075,775.097,-2.978,-0.254181,1.57501
1150.44,234.829,775.098,-2.97753,-0.254041,1.57503
1150.49,235.373,775.019,-2.97763,-0.254154,1.57506
1150.53,237.79,775.021,-2.9777,-0.254359,1.57498
1150.59,238.064,774.945,-2.97744,-0.253912,1.57524
1150.61,238.942,774.922,-2.97814,-0.254107,1.57518
1150.56,239.525,774.989,-2.97776,-0.25439,1.57519
1150.52,240.175,775.065,-2.97786,-0.254114,1.57509
1150.53,240.886,775.102,-2.97749,-0.253999,1.57525
1150.45,241.559,775.002,-2.97821,-0.254269,1.57503
1150.52,242.338,774.977,-2.97711,-0.254137,1.57525
1150.4,242.853,775.054,-2.9784,-0.25424,1.5751
1150.45,243.589,775.056,-2.97695,-0.25386,1.57527
1150.48,244.277,774.987,-2.97846,-0.254287,1.57526
1150.53,245.099,774.998,-2.97734,-0.254297,1.57535
1150.59,245.773,774.961,-2.97826,-0.254164,1.575
1150.55,246.251,774.993,-2.97778,-0.253855,1.57567
1150.58,246.926,774.954,-2.97846,-0.254517,1.57527
1150.46,247.657,775.035,-2.97778,-0.254578,1.57571
1150.58,248.49,775.056,-2.97802,-0.254293,1.57535
1150.42,249.227,775.082,-2.97768,-0.254045,1.57537
1150.43,249.7,775.031,-2.97795,-0.254323,1.57533
1150.39,250.462,775.112,-2.97802,-0.25432,1.57545
1150.29,250.839,775.217,-2.97815,-0.25391,1.57533
1150.19,251.572,775.247,-2.97857,-0.254012,1.57534
1150.16,252.23,775.257,-2.97764,-0.254061,1.57552
1150.17,252.7,775.205,-2.97882,-0.254503,1.57528
1150.28,253.144,775.306,-2.97773,-0.253968,1.57562
1150.26,253.79,775.263,-2.9783,-0.254124,1.57555
1150.34,254.506,775.238,-2.97778,-0.254354,1.57563
1150.34,255.03,775.251,-2.97845,-0.254348,1.57546
1150.38,255.663,775.243,-2.97809,-0.254036,1.57561
1150.45,256.258,775.167,-2.97874,-0.253846,1.57528
1150.36,256.409,775.232,-2.97783,-0.254278,1.57566
1150.32,256.937,775.325,-2.97885,-0.254637,1.57537
1150.19,257.174,775.456,-2.97836,-0.254066,1.57535
1150.14,257.531,775.475,-2.97819,-0.254153,1.57546
1150.16,258.038,775.531,-2.97799,-0.254362,1.5754
1150.17,258.514,775.584,-2.97809,-0.254002,1.57528
1150.13,258.905,775.616,-2.9789,-0.254057,1.57539
1150.03,259.062,775.439,-2.97824,-0.254222,1.57534
1149.85,259.199,775.518,-2.97823,-0.254209,1.57566
1149.93,259.641,775.543,-2.97725,-0.254052,1.57561
1149.87,259.809,775.581,-2.97793,-0.25408,1.57544
1149.91,260.122,775.573,-2.97791,-0.253825,1.57558
1149.95,260.313,775.569,-2.97802,-0.254503,1.57547
1149.87,260.42,775.642,-2.97831,-0.254142,1.5758
1149.85,260.597,775.677,-2.97832,-0.253816,1.57573
1149.84,260.706,775.66,-2.97794,-0.254362,1.57557
1149.65,260.355,775.778,-2.9787,-0.25458,1.57561
1149.69,260.367,775.864,-2.97856,-0.253877,1.57566
1149.65,260.341,775.865,-2.97867,-0.253769,1.57556
1149.64,260.477,775.779,-2.97856,-0.254331,1.57567
1149.64,260.501,775.839,-2.97804,-0.254444,1.57554
1149.65,260.38,775.904,-2.97838,-0.254086,1.57553
1149.68,260.246,775.916,-2.97832,-0.254063,1.57567
1149.54,260.549,775.835,-2.97796,-0.253942,1.57564
1149.52,260.406,775.866,-2.97836,-0.254008,1.57573
1149.46,260.309,775.954,-2.97819,-0.253889,1.57552
1149.39,260.467,775.879,-2.97824,-0.253877,1.5757
1149.36,260.261,775.926,-2.97831,-0.253862,1.57566
1149.23,260.005,776.023,-2.97783,-0.253864,1.57571
1149.18,259.865,776.082,-2.97842,-0.253729,1.57573
1149.1,259.781,776.154,-2.97811,-0.253813,1.57566
1149.11,260.006,776.084,-2.97826,-0.253894,1.57575
1149.04,259.883,776.142,-2.97835,-0.253898,1.5758
1148.97,259.761,776.131,-2.97818,-0.2537,1.57582
1148.91,259.582,776.134,-2.97823,-0.254007,1.57583
1148.86,259.437,776.172,-2.97833,-0.254143,1.57589
1148.85,259.234,776.245,-2.97821,-0.253783,1.57582
1148.79,259.038,776.287,-2.97835,-0.253637,1.57595
1148.72,258.893,776.294,-2.97813,-0.253823,1.57588
1148.66,258.723,776.313,-2.97815,-0.253977,1.57578
1148.57,258.57,776.4,-2.97824,-0.253911,1.57584
1148.52,258.411,776.464,-2.97815,-0.253815,1.57577
1148.41,258.294,776.509,-2.97806,-0.253746,1.57579
1148.35,258.16,776.551,-2.97816,-0.253747,1.57587
1148.27,258.05,776.576,-2.97818,-0.253836,1.57579
1148.16,257.864,776.624,-2.97828,-0.253885,1.57585
1148.12,257.716,776.678,-2.97826,-0.253837,1.57587
1148.57,258.286,776.439,-2.97811,-0.254034,1.57586
1148.54,258.484,776.403,-2.97833,-0.254266,1.57597
1148.43,258.304,776.472,-2.97832,-0.254047,1.5759
1148.67,258.832,776.309,-2.97833,-0.254303,1.57609
1148.61,258.678,776.34,-2.97837,-0.254329,1.57607
1148.68,258.715,776.304,-2.97828,-0.254182,1.57621
1148.66,258.678,776.301,-2.97807,-0.254147,1.57619
1148.62,258.583,776.296,-2.97826,-0.254149,1.57623
1148.91,259.138,776.156,-2.97816,-0.254359,1.5763
1148.88,259.013,776.225,-2.97821,-0.254178,1.57622
1148.82,258.9,776.255,-2.97811,-0.254251,1.57624
1148.82,258.849,776.26,-2.97818,-0.254289,1.57619
1148.92,259.265,776.164,-2.97812,-0.254205,1.57617
1148.89,259.176,776.201,-2.97818,-0.254168,1.57621
1148.86,259.11,776.22,-2.97806,-0.254082,1.57625
1148.87,259.025,776.225,-2.97806,-0.254167,1.57621
1148.96,259.396,776.143,-2.9781,-0.254187,1.57626
1148.94,259.314,776.164,-2.97807,-0.254189,1.57629
1149.05,259.756,776.13,-2.97799,-0.254193,1.57635
1149.01,259.724,776.144,-2.97802,-0.254164,1.57625
1148.96,259.683,776.166,-2.97798,-0.254276,1.57634
1149.07,260.076,776.081,-2.97801,-0.254303,1.57642
1149.06,260.014,776.113,-2.978,-0.254226,1.57636
1149.03,259.961,776.132,-2.97802,-0.254099,1.57636
1149.14,260.246,776.047,-2.97795,-0.254191,1.57632
1149.15,260.2,776.051,-2.97797,-0.254268,1.57631
1149.12,260.157,776.072,-2.97808,-0.254365,1.57638
1149.11,260.117,776.094,-2.97798,-0.254281,1.57628
1149.22,260.369,776.027,-2.97801,-0.254225,1.57629
1149.22,260.35,776.031,-2.9779,-0.254204,1.57628
1149.21,260.316,776.039,-2.97801,-0.254302,1.57632
1149.29,260.406,775.967,-2.97784,-0.254391,1.57639
1149.29,260.371,775.987,-2.9779,-0.254377,1.57637
1149.41,260.722,775.914,-2.97779,-0.254352,1.57649
1149.42,260.679,775.924,-2.97782,-0.254373,1.5765
1149.46,260.918,775.849,-2.97788,-0.25421,1.57648
1149.46,260.887,775.867,-2.97785,-0.25427,1.57649
1149.47,260.872,775.871,-2.97786,-0.254266,1.57642
1149.47,260.835,775.872,-2.9779,-0.254327,1.57646
1149.43,260.826,775.885,-2.97792,-0.254323,1.57644
1149.42,260.808,775.896,-2.97789,-0.254303,1.57648
1149.4,260.799,775.899,-2.97782,-0.254301,1.57661
1149.41,260.988,775.8,-2.97789,-0.254255,1.57647
1149.39,260.979,775.807,-2.97787,-0.254306,1.57644
1149.38,260.963,775.808,-2.97787,-0.254249,1.5764
1149.47,261.08,775.768,-2.97792,-0.25425,1.57639
1149.6,261.307,775.733,-2.97779,-0.254269,1.57643
1149.61,261.302,775.737,-2.97778,-0.254303,1.57642
1149.6,261.305,775.734,-2.97772,-0.254381,1.57647
1149.6,261.508,775.689,-2.97784,-0.254373,1.57645
1149.61,261.518,775.678,-2.97785,-0.254318,1.57645
1149.6,261.529,775.674,-2.97785,-0.254315,1.57642
1149.63,261.721,775.6,-2.97784,-0.254277,1.57643
1149.63,261.733,775.591,-2.97786,-0.254325,1.57643
1149.62,261.739,775.596,-2.97787,-0.254302,1.57639
1149.59,261.755,775.595,-2.9778,-0.254276,1.57646
1149.59,261.762,775.583,-2.9779,-0.25428,1.57645
1149.69,261.868,775.601,-2.97783,-0.254278,1.57642
1149.69,261.892,775.591,-2.9778,-0.254248,1.57648
1149.7,261.903,775.588,-2.97777,-0.254224,1.57647
1149.71,261.929,775.583,-2.97772,-0.254274,1.57645
1149.72,261.944,775.586,-2.97787,-0.254161,1.57644
1149.74,261.966,775.572,-2.97778,-0.254247,1.57645
1149.81,262.063,775.553,-2.97782,-0.254215,1.5764
1149.85,262.131,775.528,-2.97781,-0.254184,1.57636
1149.84,262.152,775.539,-2.97784,-0.254293,1.57644
1149.84,262.166,775.529,-2.97785,-0.254293,1.57637
1149.88,262.576,775.432,-2.9778,-0.254205,1.57633
1149.95,262.567,775.445,-2.97772,-0.254221,1.57641
1150.12,262.916,775.364,-2.97764,-0.254288,1.57644
1150.13,263.089,775.319,-2.97762,-0.254103,1.57651
1150.16,263.14,775.291,-2.97761,-0.254128,1.57646
1150.18,263.19,775.282,-2.9776,-0.254099,1.57646
1150.24,263.583,775.272,-2.97753,-0.254183,1.57653
1150.24,263.647,775.269,-2.97744,-0.254183,1.5766
1150.25,263.722,775.266,-2.97745,-0.254137,1.57658
1150.26,263.788,775.256,-2.97757,-0.254132,1.57655
1150.33,264.09,775.214,-2.97747,-0.254124,1.57661
1150.35,264.172,775.199,-2.97738,-0.254152,1.57657
1150.36,264.242,775.19,-2.97747,-0.254168,1.57658
1150.47,264.509,775.136,-2.97752,-0.254198,1.57664
1150.5,264.569,775.128,-2.97745,-0.254222,1.5766
1150.53,264.637,775.124,-2.97744,-0.254207,1.57662
1150.56,264.721,775.112,-2.97747,-0.254183,1.57655
1150.59,264.782,775.101,-2.9774,-0.254077,1.57663
1150.57,264.5,775.073,-2.97731,-0.254311,1.57664
1150.46,264.259,775.125,-2.97742,-0.254299,1.57657
1150.49,264.321,775.111,-2.97739,-0.254313,1.57664
1150.5,264.384,775.091,-2.97747,-0.254208,1.57662
1150.52,264.452,775.078,-2.97738,-0.254222,1.57662
1150.59,264.772,774.979,-2.97732,-0.254258,1.57665
1150.6,264.856,774.964,-2.97731,-0.254288,1.57668
1150.62,264.915,774.955,-2.97728,-0.25432,1.5767
1150.65,264.982,774.937,-2.97732,-0.254313,1.57669
1150.61,264.768,774.987,-2.97742,-0.254285,1.57652
1150.62,264.848,774.962,-2.97742,-0.254264,1.57659
1150.63,264.928,774.949,-2.97736,-0.254392,1.57664
1150.69,264.956,774.956,-2.97741,-0.254339,1.57661
1150.69,265.044,774.943,-2.97743,-0.254331,1.5766
1150.7,265.124,774.926,-2.97738,-0.254341,1.57664
1150.66,265.224,774.906,-2.9774,-0.254325,1.57664
1150.66,265.306,774.911,-2.97737,-0.254422,1.57664
1150.68,265.393,774.911,-2.97738,-0.254398,1.57665
1150.69,265.47,774.905,-2.97726,-0.25433,1.57668
1150.65,265.165,774.954,-2.97725,-0.254326,1.57673
1150.69,265.23,774.941,-2.97729,-0.254415,1.5766
1150.73,264.988,774.967,-2.97727,-0.254349,1.57658
1150.77,265.049,774.944,-2.97734,-0.254322,1.57666
1150.82,265.117,774.912,-2.97733,-0.254291,1.57663
1150.82,264.92,774.977,-2.97727,-0.254343,1.57665
1150.85,265,774.96,-2.9773,-0.254385,1.57664
1150.89,265.058,774.959,-2.97726,-0.254389,1.57668
1150.93,265.126,774.94,-2.97728,-0.254346,1.57674
1150.79,265.119,774.929,-2.97728,-0.254205,1.57661
1150.81,265.194,774.921,-2.97728,-0.254266,1.57658
1150.82,265.273,774.921,-2.97722,-0.25429,1.57667
1150.7,265.103,774.94,-2.97732,-0.254205,1.57668
1150.71,265.19,774.924,-2.97724,-0.254286,1.57669
1150.56,264.926,774.94,-2.97732,-0.254166,1.57658
1150.59,264.991,774.917,-2.9773,-0.254197,1.57664
1150.62,265.055,774.886,-2.9773,-0.254166,1.57656
1150.61,264.773,774.918,-2.97732,-0.254143,1.57664
1150.64,264.826,774.898,-2.97728,-0.254185,1.57666
1150.79,265.054,774.859,-2.97734,-0.254144,1.57671
1150.81,265.111,774.831,-2.97735,-0.25417,1.57665
1150.84,265.165,774.815,-2.97734,-0.254146,1.57659
1150.85,265.289,774.864,-2.97727,-0.254182,1.57659
1150.86,265.359,774.854,-2.97727,-0.254177,1.57661
1150.8,265.501,774.873,-2.97731,-0.254129,1.5766
1150.81,265.582,774.855,-2.97728,-0.254093,1.57659
1150.73,265.423,774.842,-2.97731,-0.253986,1.57657
1150.75,265.501,774.821,-2.97733,-0.254085,1.57654
1150.76,265.576,774.794,-2.97727,-0.254048,1.57655
1150.84,265.342,774.821,-2.97728,-0.254078,1.57658
1150.86,265.411,774.805,-2.97722,-0.254072,1.57654
1150.88,265.457,774.788,-2.97732,-0.254111,1.57657
1150.91,265.527,774.761,-2.97732,-0.254119,1.57658
