x,y,z,A,B,C
912.362,-71.5544,746.964,3.13993,0.000710535,-3.1388
912.353,-71.5451,746.938,3.13993,0.000746436,-3.1388
912.346,-71.5542,746.914,3.13994,0.000788118,-3.13879
912.326,-71.5856,746.898,3.13992,0.000805872,-3.13878
912.328,-71.616,746.885,3.13991,0.000827047,-3.13879
912.3,-71.6694,746.897,3.13992,0.000878813,-3.13877
912.258,-71.7399,746.918,3.13992,0.000870571,-3.13877
912.229,-71.7824,746.93,3.13993,0.000870529,-3.13876
912.207,-71.8333,746.948,3.13992,0.000870148,-3.13876
912.185,-71.8795,746.965,3.13991,0.000867813,-3.13876
912.165,-71.9282,746.984,3.13988,0.000891584,-3.13876
912.144,-71.9706,747.001,3.13988,0.000893082,-3.13875
912.052,-72.05,747.036,3.13986,0.00090063,-3.13872
911.957,-72.1545,747.08,3.13984,0.000886176,-3.13873
911.915,-72.1392,747.098,3.13985,0.000822899,-3.13875
911.891,-72.1159,747.112,3.13984,0.00078483,-3.13876
911.855,-72.1093,747.126,3.13985,0.000719092,-3.13873
911.821,-72.1678,747.163,3.13985,0.000670443,-3.13873
911.794,-72.2144,747.193,3.13987,0.000635356,-3.13873
911.792,-72.1743,747.186,3.1399,0.000599821,-3.13873
911.798,-72.1572,747.18,3.13993,0.000602233,-3.13876
911.861,-72.0381,747.147,3.13995,0.00058928,-3.13876
911.916,-71.9333,747.117,3.13998,0.000585424,-3.13875
911.953,-71.849,747.09,3.13997,0.000557914,-3.13873
912.011,-71.7263,747.065,3.13996,0.00055111,-3.13867
912.066,-71.6366,747.045,3.13995,0.000574382,-3.13866
912.118,-71.5329,747.007,3.13998,0.000576539,-3.13864
912.161,-71.4624,746.978,3.14,0.000595935,-3.1386
912.193,-71.4273,746.951,3.13998,0.000596922,-3.13858
912.219,-71.424,746.93,3.13997,0.000623168,-3.13858
912.231,-71.439,746.919,3.13995,0.000635657,-3.13856
912.232,-71.4687,746.915,3.13995,0.000608051,-3.13855
912.313,-71.2309,746.865,3.13991,0.000600851,-3.13851
912.368,-71.0476,746.832,3.13989,0.00055389,-3.13848
