x,y,z,A,B,C,button,T,delta_ms
766.823,146.018,1075.19,-0.76435,1.24886,2.53317,0,1754044117360,4
766.826,146.014,1075.18,-0.764369,1.24887,2.5332,0,1754044117364,4
766.83,146.011,1075.16,-0.764389,1.24887,2.53324,0,1754044117368,4
766.833,146.007,1075.15,-0.764406,1.24888,2.53327,0,1754044117372,4
766.836,145.999,1075.13,-0.764413,1.24889,2.53329,0,1754044117376,4
766.835,145.987,1075.11,-0.764399,1.24889,2.53329,0,1754044117380,4
766.831,145.974,1075.11,-0.764362,1.24889,2.53326,0,1754044117384,4
766.827,145.96,1075.1,-0.764323,1.2489,2.53322,0,1754044117388,4
766.821,145.943,1075.09,-0.764291,1.2489,2.53319,0,1754044117392,4
766.816,145.925,1075.09,-0.764271,1.2489,2.53318,0,1754044117396,4
766.813,145.911,1075.08,-0.764259,1.24891,2.53318,0,1754044117400,4
766.81,145.897,1075.07,-0.764239,1.24891,2.53316,0,1754044117404,4
766.806,145.882,1075.07,-0.764219,1.24892,2.53315,0,1754044117408,4
766.802,145.867,1075.06,-0.764196,1.24891,2.53314,0,1754044117412,4
766.799,145.851,1075.05,-0.76417,1.24891,2.53312,0,1754044117416,4
766.799,145.841,1075.05,-0.76415,1.24891,2.53311,0,1754044117420,4
766.8,145.834,1075.04,-0.764136,1.24891,2.5331,0,1754044117424,4
766.802,145.827,1075.03,-0.764132,1.2489,2.5331,0,1754044117428,4
766.804,145.821,1075.03,-0.76413,1.2489,2.5331,0,1754044117432,4
766.806,145.819,1075.02,-0.764124,1.24889,2.53309,0,1754044117436,4
766.81,145.821,1075.02,-0.764114,1.24888,2.53308,0,1754044117440,4
766.814,145.823,1075.02,-0.764104,1.24887,2.53306,0,1754044117444,4
766.818,145.825,1075.01,-0.764105,1.24886,2.53305,0,1754044117448,4
766.822,145.828,1075.01,-0.764113,1.24886,2.53305,0,1754044117452,4
766.826,145.826,1075,-0.764119,1.24886,2.53304,0,1754044117456,4
766.827,145.817,1075,-0.764124,1.24885,2.53302,0,1754044117460,4
766.827,145.808,1075,-0.764123,1.24884,2.533,0,1754044117464,4
766.826,145.798,1075,-0.764112,1.24883,2.53296,0,1754044117468,4
766.825,145.79,1075.01,-0.764102,1.24882,2.53293,0,1754044117472,4
766.824,145.78,1075.01,-0.764099,1.2488,2.53291,0,1754044117476,4
766.819,145.767,1075.01,-0.764096,1.24879,2.53289,0,1754044117480,4
766.811,145.75,1075,-0.764093,1.24878,2.53288,0,1754044117484,4
766.802,145.733,1075,-0.764094,1.24877,2.53288,0,1754044117488,4
766.793,145.715,1075,-0.764087,1.24875,2.53286,0,1754044117492,4
766.788,145.702,1075,-0.764069,1.24874,2.53283,0,1754044117496,4
766.787,145.7,1075,-0.764045,1.24874,2.53281,0,1754044117500,4
