x,y,z,A,B,C,button,T,delta_ms
88.0164,-345.477,-504.983,-0.942879,-1.27518,-0.816459,0,1754044117628,8
88.0129,-345.463,-504.955,-0.943126,-1.27523,-0.816697,0,1754044117637,9
88.084,-345.461,-505.035,-0.943147,-1.27516,-0.816665,0,1754044117644,7
88.0892,-345.449,-505.013,-0.943198,-1.27509,-0.816718,0,1754044117653,9
88.0546,-345.45,-504.989,-0.943029,-1.27511,-0.816568,0,1754044117660,7
88.0561,-345.429,-504.962,-0.942928,-1.27513,-0.816428,0,1754044117668,8
88.0279,-345.448,-504.976,-0.943198,-1.27513,-0.816779,0,1754044117676,8
88.0253,-345.431,-504.954,-0.943317,-1.27515,-0.816874,0,1754044117684,8
88.0229,-345.414,-504.927,-0.943222,-1.2752,-0.816776,0,1754044117692,8
88.0732,-345.446,-505.052,-0.94322,-1.27516,-0.816831,0,1754044117700,8
88.0673,-345.428,-505.029,-0.943206,-1.27511,-0.816817,0,1754044117708,8
88.1079,-345.499,-505.141,-0.943187,-1.27505,-0.816696,0,1754044117716,8
88.1112,-345.493,-505.123,-0.943097,-1.27505,-0.816613,0,1754044117724,8
88.1151,-345.486,-505.1,-0.943207,-1.275,-0.816643,0,1754044117732,8
88.0879,-345.518,-505.095,-0.942827,-1.2751,-0.816269,0,1754044117740,8
88.0866,-345.504,-505.075,-0.943115,-1.27507,-0.816523,0,1754044117748,8
88.0422,-345.55,-505.227,-0.94307,-1.27512,-0.816562,0,1754044117756,8
88.0333,-345.534,-505.219,-0.943195,-1.27509,-0.81676,0,1754044117764,8
88.0269,-345.523,-505.21,-0.943193,-1.27504,-0.816716,0,1754044117772,8
88.0502,-345.568,-505.146,-0.9435,-1.27507,-0.816986,0,1754044117780,8
88.0475,-345.556,-505.133,-0.943468,-1.27516,-0.817006,0,1754044117788,8
88.047,-345.543,-505.118,-0.943545,-1.27513,-0.817101,0,1754044117796,8
88.0607,-345.496,-505.17,-0.943414,-1.27508,-0.816872,0,1754044117804,8
88.0585,-345.482,-505.16,-0.943475,-1.27508,-0.816946,0,1754044117812,8
88.0586,-345.605,-505.252,-0.943663,-1.27502,-0.81715,0,1754044117820,8
