x,y,z,A,B,C,button,T,delta_ms
766.795,146.017,1075.26,-0.7641,1.24884,2.53283,0,1754044117320,4
766.795,146.022,1075.27,-0.764125,1.24883,2.53286,0,1754044117324,4
766.794,146.025,1075.28,-0.7642,1.24882,2.53294,0,1754044117328,4
766.793,146.029,1075.29,-0.764274,1.24882,2.53302,0,1754044117332,4
766.821,146.032,1075.21,-0.764463,1.24886,2.53326,0,1754044117336,4
766.849,146.036,1075.13,-0.764653,1.2489,2.53351,0,1754044117340,4
766.854,146.042,1075.14,-0.764585,1.2489,2.53345,0,1754044117344,4
766.859,146.048,1075.14,-0.764518,1.24891,2.53339,0,1754044117348,4
766.841,146.008,1075.13,-0.764388,1.24889,2.53327,0,1754044117352,4
766.823,145.967,1075.11,-0.764258,1.24887,2.53314,0,1754044117356,4
766.827,145.973,1075.11,-0.764284,1.24887,2.53318,0,1754044117360,4
766.83,145.979,1075.11,-0.76431,1.24888,2.53322,0,1754044117364,4
766.833,145.982,1075.12,-0.764348,1.24889,2.53323,0,1754044117368,4
766.835,145.985,1075.12,-0.764387,1.2489,2.53325,0,1754044117372,4
766.821,145.94,1075.09,-0.76435,1.2489,2.53326,0,1754044117376,4
766.807,145.894,1075.06,-0.764313,1.2489,2.53327,0,1754044117380,4
766.808,145.894,1075.07,-0.764239,1.24892,2.53316,0,1754044117384,4
766.808,145.894,1075.07,-0.764164,1.24894,2.53305,0,1754044117388,4
766.799,145.855,1075.05,-0.764165,1.24894,2.53309,0,1754044117392,4
766.789,145.815,1075.03,-0.764166,1.24893,2.53313,0,1754044117396,4
766.789,145.815,1075.04,-0.764119,1.24893,2.53309,0,1754044117400,4
766.789,145.816,1075.04,-0.764072,1.24893,2.53305,0,1754044117404,4
766.787,145.814,1075.05,-0.764083,1.24889,2.53306,0,1754044117408,4
766.784,145.812,1075.06,-0.764095,1.24886,2.53308,0,1754044117412,4
766.803,145.816,1075.03,-0.764109,1.24888,2.5331,0,1754044117416,4
766.822,145.82,1075,-0.764123,1.24889,2.53313,0,1754044117420,4
