x,y,z,A,B,C,T,delta_ms
341.297,-598.934,-1217.77,1.60093,0.0404598,-0.18919,1749200676206,7
341.297,-598.956,-1217.82,1.6013,0.0405572,-0.189503,1749200676216,10
341.175,-599.013,-1217.86,1.60153,0.0409466,-0.189551,1749200676223,7
341.117,-599.023,-1217.93,1.60181,0.0414358,-0.189621,1749200676231,8
341.037,-599.021,-1218,1.60213,0.042075,-0.189646,1749200676239,8
341.024,-599.131,-1218.2,1.60239,0.0429617,-0.189555,1749200676248,9
340.986,-599.131,-1218.28,1.60267,0.0433863,-0.189555,1749200676256,8
340.975,-598.974,-1218.13,1.60293,0.0433788,-0.189694,1749200676266,10
341.019,-598.953,-1218.25,1.60309,0.0429265,-0.189918,1749200676273,7
341.082,-598.846,-1218.43,1.60306,0.0414779,-0.190503,1749200676282,9
341.073,-598.724,-1218.65,1.60332,0.0402923,-0.190897,1749200676305,23
340.961,-598.652,-1218.91,1.60316,0.0397567,-0.190564,1749200676310,5
340.83,-598.827,-1219.09,1.60332,0.0397187,-0.190076,1749200676322,12
340.592,-598.743,-1219.44,1.60372,0.0395956,-0.189377,1749200676333,11
340.534,-598.715,-1219.52,1.60367,0.0396085,-0.1891,1749200676341,8
340.47,-598.689,-1219.73,1.60381,0.0398041,-0.188833,1749200676348,7
340.305,-598.565,-1220.02,1.60386,0.0399315,-0.188651,1749200676356,8
340.248,-598.551,-1220.39,1.60387,0.0399179,-0.188564,1749200676365,9
340.042,-598.38,-1220.72,1.60386,0.040302,-0.188342,1749200676372,7
339.778,-598.333,-1220.99,1.60397,0.0406261,-0.188086,1749200676382,10
339.614,-598.186,-1221.3,1.60388,0.0406638,-0.187887,1749200676389,7
339.42,-598.01,-1221.7,1.6038,0.0408142,-0.187802,1749200676398,9
339.272,-597.944,-1222.19,1.60367,0.0409119,-0.187729,1749200676407,9
339.097,-597.746,-1222.63,1.60348,0.0407673,-0.187735,1749200676414,7
338.833,-597.305,-1222.8,1.6032,0.0406363,-0.187402,1749200676422,8
338.638,-597.026,-1223.3,1.60276,0.0402684,-0.186881,1749200676431,9
338.454,-596.797,-1223.74,1.60248,0.0400638,-0.186516,1749200676439,8
338.139,-596.47,-1224.08,1.60211,0.0394278,-0.185789,1749200676448,9
337.916,-596.225,-1224.58,1.60195,0.0390407,-0.185076,1749200676457,9
337.619,-596.247,-1225.13,1.60183,0.038676,-0.184385,1749200676465,8
337.334,-596.045,-1225.69,1.60195,0.038409,-0.182992,1749200676473,8
337.083,-595.989,-1226.3,1.60227,0.0382402,-0.182155,1749200676481,8
336.792,-595.808,-1226.89,1.60287,0.0381584,-0.181248,1749200676489,8
336.557,-595.547,-1227.47,1.60338,0.0379711,-0.180574,1749200676498,9
336.242,-595.328,-1228.15,1.60394,0.0379798,-0.179948,1749200676506,8
335.919,-594.97,-1228.86,1.60381,0.0380547,-0.17925,1749200676515,9
335.559,-594.702,-1229.68,1.60371,0.0380322,-0.178709,1749200676523,8
335.182,-594.413,-1230.53,1.60351,0.0381114,-0.17773,1749200676532,9
334.757,-594.404,-1231.52,1.60306,0.0380907,-0.176841,1749200676539,7
334.36,-594.138,-1232.45,1.60272,0.038,-0.17563,1749200676548,9
333.99,-593.894,-1233.32,1.60245,0.0379671,-0.174637,1749200676556,8
333.639,-593.574,-1234.45,1.60241,0.037664,-0.173449,1749200676566,10
333.251,-593.375,-1235.5,1.60236,0.037427,-0.172174,1749200676574,8
332.759,-593.248,-1236.39,1.60274,0.0372189,-0.171142,1749200676582,8
331.843,-592.812,-1238.76,1.60276,0.0368375,-0.168439,1749200676601,19
331.522,-592.699,-1239.63,1.60267,0.0367619,-0.167542,1749200676607,6
331.08,-592.525,-1240.79,1.60248,0.0366407,-0.166015,1749200676615,8
330.56,-592.47,-1241.86,1.60221,0.0366512,-0.164908,1749200676623,8
330.048,-592.285,-1243.21,1.60185,0.0364485,-0.16332,1749200676632,9
329.52,-592.172,-1244.4,1.60184,0.0365276,-0.162037,1749200676640,8
329.04,-592.059,-1245.68,1.60208,0.0362782,-0.160491,1749200676648,8
328.672,-591.786,-1246.93,1.60281,0.0359038,-0.159131,1749200676656,8
328.187,-591.668,-1248.3,1.60345,0.0356972,-0.157615,1749200676665,9
327.754,-591.621,-1249.6,1.60485,0.0352925,-0.156514,1749200676672,7
327.276,-591.534,-1251.01,1.60555,0.035068,-0.155386,1749200676681,9
326.768,-591.431,-1252.44,1.60636,0.0349826,-0.154014,1749200676689,8
326.183,-591.617,-1254.27,1.6067,0.0351517,-0.152543,1749200676698,9
325.678,-591.535,-1255.63,1.60697,0.0351583,-0.15098,1749200676706,8
325.074,-591.436,-1257.24,1.60708,0.0353256,-0.149045,1749200676715,9
324.665,-591.262,-1258.8,1.6073,0.0352768,-0.147018,1749200676722,7
324.034,-591.331,-1260.41,1.60798,0.0355345,-0.145582,1749200676731,9
322.958,-591.195,-1263.43,1.6091,0.0355094,-0.142575,1749200676746,15
322.628,-591.161,-1264.42,1.60955,0.0353068,-0.141706,1749200676752,6
322.326,-591.122,-1265.39,1.61022,0.0351484,-0.141001,1749200676757,5
321.903,-590.733,-1266.56,1.61079,0.0350271,-0.139471,1749200676765,8
321.447,-590.657,-1267.92,1.61142,0.0351417,-0.137918,1749200676773,8
320.89,-590.398,-1269.39,1.61202,0.0352283,-0.136154,1749200676781,8
320.359,-590.322,-1271.01,1.61282,0.0352888,-0.134237,1749200676789,8
319.799,-590.241,-1272.73,1.61354,0.0353236,-0.132306,1749200676798,9
319.227,-590.501,-1274.38,1.61404,0.0355736,-0.130835,1749200676806,8
318.694,-590.456,-1276.09,1.61454,0.0355196,-0.129273,1749200676815,9
318.212,-590.223,-1277.61,1.6149,0.0353502,-0.127745,1749200676823,8
317.668,-590.155,-1279.44,1.61519,0.0352248,-0.126177,1749200676831,8
316.987,-590.078,-1281.51,1.61591,0.0350927,-0.123873,1749200676839,8
316.092,-589.821,-1283.62,1.61713,0.0350198,-0.121242,1749200676852,13
314.843,-589.721,-1287.63,1.61935,0.0346379,-0.116775,1749200676867,15
314.196,-589.556,-1288.79,1.62065,0.034452,-0.114547,1749200676877,10
313.695,-589.53,-1290.36,1.62187,0.0344253,-0.112381,1749200676891,14
313.277,-589.547,-1291.76,1.62293,0.0345612,-0.110677,1749200676898,7
312.022,-589.216,-1295.17,1.62479,0.034983,-0.106242,1749200676915,17
310.995,-589.011,-1298.4,1.62609,0.0353761,-0.102252,1749200676931,16
310.595,-588.815,-1299.48,1.62629,0.0356522,-0.100872,1749200676939,8
310.116,-588.712,-1301.21,1.62681,0.0357166,-0.0990064,1749200676948,9
309.176,-588.264,-1303.21,1.62769,0.0360092,-0.0961141,1749200676960,12
309.029,-588.246,-1303.81,1.62781,0.0356515,-0.0954692,1749200676964,4
308.739,-588.217,-1305.09,1.62821,0.0352738,-0.0946235,1749200676973,9
308.463,-588.322,-1306.58,1.62891,0.0348084,-0.0932978,1749200676982,9
308.114,-588.279,-1307.85,1.6295,0.0347267,-0.092259,1749200676989,7
307.584,-588.762,-1309.68,1.63001,0.0353421,-0.090859,1749200676998,9
307.146,-588.729,-1311.03,1.63053,0.0357655,-0.0889685,1749200677006,8
306.641,-588.69,-1312.66,1.63123,0.0360338,-0.086909,1749200677016,10
306.398,-588.895,-1313.97,1.63151,0.0365428,-0.0853518,1749200677023,7
306.025,-588.85,-1315.18,1.63202,0.0364769,-0.0837735,1749200677031,8
305.909,-588.529,-1316.33,1.63231,0.0361913,-0.0824998,1749200677039,8
305.592,-588.46,-1317.51,1.63277,0.035819,-0.0810397,1749200677048,9
305.312,-588.249,-1318.59,1.6332,0.0353597,-0.0795991,1749200677056,8
304.971,-588.151,-1319.8,1.63358,0.0349855,-0.0781129,1749200677065,9
304.661,-588.049,-1320.86,1.63379,0.0348398,-0.0769612,1749200677074,9
304.32,-587.926,-1322.08,1.63378,0.0344551,-0.0754141,1749200677082,8
304.03,-587.808,-1322.91,1.63345,0.0345209,-0.0740393,1749200677090,8
303.675,-587.742,-1323.98,1.63348,0.0342477,-0.072362,1749200677099,9
303.38,-587.619,-1324.84,1.63313,0.0343512,-0.0707088,1749200677107,8
303.104,-587.485,-1325.69,1.63293,0.0342223,-0.0690981,1749200677115,8
302.896,-587.426,-1326.52,1.63293,0.0339006,-0.0677025,1749200677123,8
302.715,-587.273,-1327.26,1.63288,0.0332864,-0.0670248,1749200677132,9
302.356,-587.543,-1328.13,1.63276,0.0331776,-0.0667891,1749200677140,8
302.157,-587.404,-1328.81,1.63266,0.0326407,-0.0662501,1749200677148,8
302.087,-587.146,-1329.43,1.63255,0.0319814,-0.0655162,1749200677156,8
301.899,-587.011,-1330.04,1.63239,0.0315953,-0.0648611,1749200677165,9
301.711,-586.887,-1330.53,1.6325,0.0312981,-0.0642272,1749200677172,7
301.544,-586.705,-1331.07,1.63241,0.0310036,-0.063203,1749200677181,9
301.363,-586.588,-1331.5,1.63245,0.0306698,-0.0624017,1749200677189,8
301.134,-586.331,-1331.81,1.63244,0.0301012,-0.06153,1749200677198,9
301.021,-586.185,-1332.11,1.6324,0.0296566,-0.0606544,1749200677206,8
300.877,-586.032,-1332.51,1.63238,0.0291394,-0.0599121,1749200677214,8
300.813,-585.886,-1332.74,1.63209,0.0284471,-0.0596306,1749200677222,8
300.731,-585.73,-1333.06,1.63168,0.0277625,-0.059261,1749200677231,9
300.71,-585.739,-1333.53,1.63138,0.0270096,-0.0588392,1749200677239,8
300.636,-585.621,-1333.78,1.63109,0.0266537,-0.058658,1749200677248,9
300.551,-585.503,-1334.02,1.63093,0.0262946,-0.0585498,1749200677256,8
300.284,-585.901,-1334.4,1.63104,0.0266229,-0.0585642,1749200677265,9
300.172,-585.855,-1334.52,1.63142,0.0267108,-0.0582127,1749200677273,8
300.197,-586.081,-1335.08,1.63166,0.0272464,-0.0577901,1749200677281,8
300.128,-586.067,-1335.1,1.63249,0.0276389,-0.0572338,1749200677289,8
300.169,-586.096,-1335.48,1.63283,0.0277138,-0.05707,1749200677299,10
300.159,-586.054,-1335.52,1.63321,0.0277175,-0.0570697,1749200677306,7
300.171,-585.982,-1335.58,1.63342,0.0273766,-0.057048,1749200677315,9
300.38,-586.009,-1336,1.63279,0.0269809,-0.057311,1749200677323,8
300.431,-585.895,-1336.01,1.63205,0.0264008,-0.0574673,1749200677332,9
300.559,-585.414,-1336.05,1.6317,0.0261022,-0.0576247,1749200677339,7
300.592,-585.287,-1336.06,1.63128,0.0260653,-0.0575821,1749200677348,9
300.694,-585.099,-1335.76,1.63139,0.0260572,-0.0573804,1749200677356,8
300.753,-584.995,-1335.72,1.63132,0.026021,-0.0574045,1749200677365,9
300.9,-584.932,-1335.6,1.6319,0.0260468,-0.0577119,1749200677372,7
301.02,-584.818,-1335.17,1.63251,0.0256212,-0.0580656,1749200677381,9
301.229,-584.748,-1335,1.633,0.0250578,-0.0588646,1749200677389,8
301.37,-584.684,-1334.72,1.6334,0.0245769,-0.0593574,1749200677397,8
301.525,-584.616,-1334.55,1.63366,0.0243291,-0.0599895,1749200677407,10
301.673,-584.534,-1334.32,1.63405,0.0241389,-0.0607472,1749200677414,7
301.401,-584.559,-1333.85,1.63421,0.0248398,-0.0616319,1749200677423,9
301.498,-584.511,-1333.55,1.63447,0.02482,-0.061903,1749200677431,8
301.77,-584.392,-1333.2,1.63486,0.0243905,-0.0620679,1749200677439,8
301.921,-584.326,-1332.88,1.63515,0.0242377,-0.0625127,1749200677449,10
302.064,-584.131,-1332.4,1.63542,0.0238876,-0.062775,1749200677457,8
302.222,-584.059,-1332.06,1.63583,0.0233282,-0.0631641,1749200677464,7
302.398,-583.973,-1331.72,1.63613,0.0228565,-0.0636487,1749200677472,8
302.638,-583.873,-1331.34,1.63642,0.021992,-0.0641785,1749200677481,9
302.817,-583.742,-1330.98,1.6367,0.021403,-0.0650109,1749200677489,8
302.955,-583.515,-1330.47,1.63687,0.0208298,-0.0658221,1749200677498,9
303.089,-583.369,-1330.11,1.63693,0.0204332,-0.0664694,1749200677507,9
303.224,-583.206,-1329.71,1.63711,0.0202276,-0.0668633,1749200677515,8
303.346,-583.145,-1329.32,1.63749,0.0201799,-0.0668057,1749200677523,8
303.485,-583.038,-1328.89,1.63806,0.0203524,-0.0668475,1749200677532,9
303.556,-583.519,-1329.18,1.6385,0.0204685,-0.067391,1749200677540,8
303.712,-583.436,-1328.78,1.63913,0.0200795,-0.0676859,1749200677548,8
303.85,-583.581,-1328.65,1.63956,0.0198509,-0.0681461,1749200677556,8
304.018,-583.488,-1328.26,1.64012,0.0191087,-0.0686501,1749200677565,9
304.176,-583.391,-1327.93,1.64057,0.0184115,-0.0690885,1749200677574,9
304.492,-583.072,-1327.55,1.64081,0.01774,-0.0693841,1749200677582,8
304.637,-582.967,-1327.29,1.641,0.0172152,-0.0698466,1749200677590,8
304.74,-583.087,-1327.15,1.6413,0.0171032,-0.0704806,1749200677598,8
304.849,-582.974,-1326.9,1.64162,0.0170985,-0.070712,1749200677606,8
304.982,-582.86,-1326.6,1.6421,0.0167245,-0.0710532,1749200677615,9
305.348,-582.64,-1326.38,1.64244,0.0161696,-0.0709326,1749200677623,8
305.489,-582.503,-1326.13,1.64271,0.0159388,-0.0713553,1749200677632,9
305.738,-582.277,-1325.79,1.64294,0.0154925,-0.0715378,1749200677640,8
305.88,-582.115,-1325.56,1.64299,0.0155045,-0.0718413,1749200677649,9
305.929,-581.94,-1325.21,1.6434,0.0155798,-0.0720429,1749200677656,7
306.046,-581.787,-1324.95,1.6438,0.0157503,-0.0722462,1749200677665,9
306.139,-581.671,-1324.71,1.6442,0.0159911,-0.072248,1749200677672,7
306.168,-581.565,-1324.21,1.64512,0.0158636,-0.0721132,1749200677681,9
306.315,-581.452,-1323.93,1.64591,0.0156684,-0.0722457,1749200677689,8
306.449,-581.253,-1323.4,1.64698,0.0150395,-0.0725507,1749200677698,9
306.688,-581.091,-1323.17,1.64761,0.0138357,-0.0737369,1749200677707,9
306.895,-580.929,-1322.92,1.64818,0.0129716,-0.0745052,1749200677714,7
307.054,-580.841,-1322.73,1.64856,0.0117643,-0.0750612,1749200677722,8
307.212,-580.652,-1322.49,1.64895,0.0111433,-0.0754383,1749200677731,9
307.286,-580.55,-1322.22,1.64944,0.0107943,-0.0754032,1749200677739,8
307.354,-580.362,-1321.98,1.65007,0.0110046,-0.0751022,1749200677749,10
307.466,-580.303,-1321.81,1.65074,0.011065,-0.0749561,1749200677757,8
307.586,-580.139,-1321.58,1.65139,0.0111791,-0.0749409,1749200677765,8
307.71,-579.985,-1321.4,1.65195,0.0112046,-0.0752129,1749200677773,8
307.88,-579.832,-1321.06,1.65259,0.010837,-0.0755789,1749200677781,8
307.973,-579.683,-1320.96,1.65272,0.0107023,-0.0760628,1749200677789,8
308.145,-579.498,-1320.66,1.653,0.0107389,-0.0761392,1749200677798,9
308.181,-579.352,-1320.57,1.65263,0.0109342,-0.0759323,1749200677806,8
308.272,-579.165,-1320.39,1.6526,0.0111968,-0.0759671,1749200677816,10
308.285,-579.082,-1320.37,1.65221,0.011047,-0.0756105,1749200677823,7
308.416,-578.876,-1320.18,1.65191,0.0106866,-0.0755062,1749200677831,8
308.498,-578.682,-1319.94,1.6518,0.0101405,-0.0752423,1749200677839,8
308.671,-578.557,-1319.82,1.65158,0.00883194,-0.0752138,1749200677848,9
308.784,-578.545,-1319.85,1.65163,0.00833865,-0.0751199,1749200677856,8
308.929,-578.376,-1319.7,1.65147,0.00745282,-0.0750718,1749200677866,10
309.011,-578.251,-1319.6,1.6515,0.00712076,-0.0750085,1749200677873,7
309.035,-577.98,-1319.42,1.65136,0.00696541,-0.0747027,1749200677881,8
309.084,-577.811,-1319.32,1.65129,0.00712868,-0.0743724,1749200677890,9
309.147,-577.799,-1319.33,1.65107,0.00724127,-0.0741204,1749200677898,8
309.182,-577.659,-1319.24,1.65092,0.00739059,-0.0737037,1749200677907,9
309.24,-577.529,-1319.14,1.65077,0.00736824,-0.0734232,1749200677915,8
309.411,-577.564,-1319.27,1.65085,0.00708957,-0.0730479,1749200677923,8
309.517,-577.472,-1319.18,1.65104,0.00694944,-0.0729225,1749200677932,9
309.585,-577.421,-1319.13,1.65114,0.00657324,-0.0729126,1749200677940,8
309.715,-577.314,-1319.11,1.65104,0.00605567,-0.0731207,1749200677949,9
309.82,-577.081,-1318.92,1.65084,0.00557566,-0.0731015,1749200677957,8
309.926,-576.987,-1318.94,1.65029,0.00510599,-0.0731306,1749200677965,8
310.027,-576.892,-1318.92,1.64997,0.00471849,-0.0730751,1749200677973,8
310.126,-576.821,-1318.86,1.6497,0.00445436,-0.0728114,1749200677982,9
310.183,-576.765,-1318.84,1.64965,0.00445391,-0.072475,1749200677990,8
310.183,-576.782,-1318.86,1.64968,0.00435312,-0.072105,1749200677999,9
310.207,-576.755,-1318.8,1.65029,0.00488669,-0.0713437,1749200678008,9
310.268,-576.708,-1318.73,1.65071,0.00502907,-0.0708388,1749200678016,8
310.283,-576.744,-1318.64,1.65207,0.00510736,-0.0704918,1749200678023,7
310.374,-576.735,-1318.59,1.65313,0.00486292,-0.0704621,1749200678032,9
310.432,-576.757,-1318.73,1.6539,0.00462985,-0.07038,1749200678040,8
310.565,-576.768,-1318.75,1.65501,0.00368022,-0.0709032,1749200678048,8
310.643,-576.75,-1318.8,1.65574,0.00289602,-0.0711303,1749200678057,9
310.718,-576.741,-1318.85,1.65643,0.00228725,-0.0710664,1749200678066,9
310.738,-576.732,-1318.88,1.65708,0.00177098,-0.0710755,1749200678073,7
310.776,-576.668,-1318.92,1.65778,0.001224,-0.0711225,1749200678082,9
310.757,-576.636,-1319.02,1.65812,0.000693885,-0.0711793,1749200678090,8
310.751,-576.691,-1319.16,1.65865,-5.081e-05,-0.0709716,1749200678098,8
310.723,-576.674,-1319.3,1.65905,-0.00122679,-0.0706153,1749200678106,8
310.72,-576.649,-1319.41,1.65973,-0.00222322,-0.0701945,1749200678115,9
310.757,-576.678,-1319.46,1.66076,-0.00350102,-0.0695077,1749200678123,8
310.727,-576.673,-1319.55,1.66213,-0.00464492,-0.0690309,1749200678132,9
310.788,-576.777,-1319.63,1.66375,-0.00552553,-0.0684949,1749200678140,8
310.723,-576.795,-1319.68,1.66574,-0.00645108,-0.0680446,1749200678149,9
310.639,-576.742,-1319.7,1.66764,-0.00739695,-0.0677563,1749200678156,7
310.58,-576.691,-1319.8,1.66947,-0.00872191,-0.0677749,1749200678165,9
310.464,-576.612,-1320,1.67084,-0.0108307,-0.0676907,1749200678173,8
310.447,-576.539,-1320.13,1.67235,-0.0132593,-0.0675488,1749200678181,8
310.459,-576.465,-1320.26,1.67396,-0.0162356,-0.0672677,1749200678189,8
310.398,-576.458,-1320.36,1.67573,-0.0190068,-0.0670648,1749200678199,10
310.445,-576.429,-1320.45,1.67794,-0.0232675,-0.0667479,1749200678206,7
310.46,-576.385,-1320.56,1.68024,-0.0270228,-0.0664927,1749200678215,9
310.422,-576.308,-1320.56,1.68278,-0.0316383,-0.0660286,1749200678223,8
310.426,-576.243,-1320.65,1.6854,-0.0363256,-0.0658065,1749200678231,8
310.303,-576.161,-1320.61,1.68771,-0.0409255,-0.0658608,1749200678239,8
310.293,-576.006,-1320.75,1.68966,-0.0461788,-0.065786,1749200678248,9
310.283,-575.958,-1320.89,1.69121,-0.0512794,-0.0653657,1749200678256,8
310.217,-575.753,-1321.1,1.69257,-0.0573446,-0.064844,1749200678266,10
310.162,-575.609,-1321.25,1.69412,-0.0619364,-0.06458,1749200678273,7
310.083,-575.486,-1321.43,1.69582,-0.0673832,-0.0639122,1749200678282,9
309.913,-575.299,-1321.65,1.69732,-0.0719455,-0.0634656,1749200678290,8
309.815,-575.157,-1321.83,1.69901,-0.0765051,-0.0628794,1749200678298,8
309.494,-574.907,-1322.09,1.69997,-0.079888,-0.0618421,1749200678306,8
309.249,-574.682,-1322.33,1.7014,-0.0837092,-0.0608343,1749200678315,9
308.974,-574.686,-1322.66,1.70273,-0.0861665,-0.0587736,1749200678323,8
308.622,-574.486,-1322.92,1.70433,-0.0890885,-0.0571922,1749200678331,8
308.163,-574.167,-1323.15,1.7075,-0.0944421,-0.0542056,1749200678340,9
307.887,-574.103,-1323.3,1.70883,-0.0950536,-0.0532768,1749200678349,9
307.498,-573.953,-1323.28,1.71072,-0.0959015,-0.0518606,1749200678356,7
307.068,-573.897,-1323.51,1.7132,-0.0969001,-0.0499764,1749200678365,9
306.629,-573.879,-1323.73,1.71615,-0.0973986,-0.0484114,1749200678373,8
306.119,-573.87,-1323.96,1.7199,-0.0976144,-0.0465772,1749200678382,9
305.729,-573.802,-1324.21,1.7225,-0.098125,-0.0451704,1749200678389,7
305.345,-573.571,-1324.5,1.72484,-0.0995282,-0.043655,1749200678398,9
305.039,-573.407,-1324.82,1.7265,-0.10087,-0.0426096,1749200678406,8
304.737,-573.253,-1325.11,1.72825,-0.102507,-0.0414288,1749200678414,8
304.598,-572.996,-1325.61,1.72883,-0.105374,-0.0412234,1749200678423,9
304.425,-572.746,-1325.96,1.7299,-0.108168,-0.0407076,1749200678431,8
304.22,-572.557,-1326.27,1.73093,-0.110558,-0.0401421,1749200678439,8
304.009,-572.336,-1326.62,1.73246,-0.113363,-0.0397442,1749200678448,9
303.745,-572.251,-1326.79,1.73433,-0.115692,-0.0390185,1749200678456,8
303.532,-572.108,-1327.05,1.73658,-0.117614,-0.0381391,1749200678465,9
303.315,-571.94,-1327.34,1.73843,-0.119679,-0.0375485,1749200678473,8
303.075,-571.719,-1327.44,1.7403,-0.121702,-0.0372534,1749200678481,8
302.86,-571.432,-1327.79,1.74177,-0.123618,-0.0376129,1749200678489,8
302.654,-571.345,-1328.24,1.743,-0.125707,-0.0372965,1749200678498,9
302.412,-571.041,-1328.6,1.7435,-0.127319,-0.037111,1749200678506,8
302.146,-570.751,-1328.99,1.74467,-0.129558,-0.0366151,1749200678515,9
301.875,-570.509,-1329.28,1.74486,-0.131226,-0.0355497,1749200678522,7
301.69,-570.37,-1329.75,1.74598,-0.13319,-0.0347614,1749200678531,9
300.668,-569.752,-1331.23,1.75146,-0.141278,-0.0311705,1749200678555,24
300.348,-569.548,-1331.57,1.75271,-0.141971,-0.0313587,1749200678568,13
299.451,-568.981,-1332.52,1.75411,-0.141747,-0.0289203,1749200678578,10
299.235,-568.926,-1332.91,1.75437,-0.141496,-0.0280902,1749200678595,17
298.817,-568.7,-1333.33,1.75547,-0.141673,-0.0264552,1749200678606,11
298.457,-568.45,-1333.81,1.75682,-0.142353,-0.0254545,1749200678614,8
298.187,-568.278,-1334.15,1.7581,-0.143152,-0.0249238,1749200678622,8
297.901,-568.067,-1334.56,1.75961,-0.144585,-0.0246199,1749200678631,9
297.686,-567.857,-1334.92,1.76074,-0.146455,-0.0245315,1749200678639,8
