x,y,z,A,B,C,button,T,delta_ms
757.993,135.733,1077.99,2.34132,1.56892,-0.77509,0,1753960870773,4
757.992,135.711,1077.97,2.35289,1.56893,-0.786637,0,1753960870777,4
757.993,135.698,1077.96,2.36662,1.56892,-0.80035,0,1753960870781,4
757.995,135.683,1077.94,2.38164,1.56891,-0.815362,0,1753960870785,4
757.999,135.681,1077.92,2.40298,1.56888,-0.836673,0,1753960870789,4
758.009,135.702,1077.91,2.42297,1.56887,-0.856613,0,1753960870793,4
758.023,135.731,1077.91,2.4351,1.56889,-0.868699,0,1753960870797,4
758.037,135.761,1077.91,2.44784,1.5689,-0.881396,0,1753960870801,4
758.051,135.78,1077.92,2.45795,1.56893,-0.891451,0,1753960870805,4
758.06,135.788,1077.93,2.46378,1.56896,-0.897232,0,1753960870809,4
758.064,135.796,1077.92,2.46958,1.56899,-0.902982,0,1753960870813,4
758.068,135.803,1077.92,2.47798,1.56901,-0.911332,0,1753960870817,4
758.072,135.809,1077.91,2.48801,1.56903,-0.921309,0,1753960870821,4
758.076,135.816,1077.91,2.4962,1.56905,-0.92945,0,1753960870825,4
758.07,135.816,1077.9,2.50531,1.56904,-0.938507,0,1753960870829,4
758.052,135.796,1077.9,2.51002,1.56902,-0.943195,0,1753960870833,4
758.031,135.762,1077.91,2.5085,1.56901,-0.941666,0,1753960870837,4
758.009,135.727,1077.92,2.50789,1.569,-0.94105,0,1753960870841,4
757.997,135.693,1077.93,2.5065,1.569,-0.939666,0,1753960870845,4
757.995,135.672,1077.93,2.50706,1.56898,-0.94024,0,1753960870849,4
757.993,135.662,1077.93,2.5118,1.56894,-0.945008,0,1753960870853,4
757.991,135.652,1077.93,2.51671,1.56889,-0.949935,0,1753960870857,4
757.988,135.643,1077.93,2.51973,1.56885,-0.952981,0,1753960870861,4
757.984,135.633,1077.93,2.52198,1.56881,-0.955268,0,1753960870865,4
757.976,135.618,1077.92,2.52799,1.56877,-0.961304,0,1753960870869,4
757.973,135.606,1077.9,2.53554,1.56875,-0.968859,0,1753960870873,4
757.98,135.599,1077.88,2.54173,1.56875,-0.975059,0,1753960870877,4
757.987,135.593,1077.85,2.54793,1.56876,-0.981257,0,1753960870881,4
758,135.587,1077.84,2.55038,1.56876,-0.983718,0,1753960870885,4
758.006,135.578,1077.83,2.5505,1.56877,-0.983856,0,1753960870889,4
758.003,135.566,1077.82,2.55227,1.56877,-0.985634,0,1753960870893,4
757.999,135.554,1077.82,2.55365,1.56878,-0.987024,0,1753960870897,4
757.996,135.541,1077.81,2.55305,1.56878,-0.986426,0,1753960870901,4
757.993,135.528,1077.8,2.55234,1.56878,-0.985725,0,1753960870905,4
757.995,135.527,1077.8,2.54486,1.56878,-0.97827,0,1753960870909,4
758.005,135.542,1077.82,2.5261,1.56879,-0.959564,0,1753960870913,4
758.02,135.561,1077.85,2.50268,1.56881,-0.93621,0,1753960870917,4
758.036,135.58,1077.88,2.47773,1.56883,-0.911322,0,1753960870921,4
758.053,135.602,1077.92,2.45302,1.56884,-0.886683,0,1753960870925,4
758.067,135.624,1077.95,2.4326,1.56886,-0.86633,0,1753960870929,4
758.078,135.647,1077.97,2.41587,1.56888,-0.849653,0,1753960870933,4
758.089,135.671,1077.99,2.39856,1.56889,-0.83239,0,1753960870937,4
758.101,135.696,1078.01,2.38028,1.5689,-0.814172,0,1753960870941,4
758.114,135.722,1078.03,2.36249,1.56891,-0.796433,0,1753960870945,4
758.128,135.761,1078.05,2.34101,1.56894,-0.775006,0,1753960870949,4
758.14,135.8,1078.08,2.32342,1.56897,-0.757452,0,1753960870953,4
758.148,135.829,1078.1,2.3151,1.569,-0.749141,0,1753960870957,4
758.155,135.859,1078.12,2.30795,1.56903,-0.742005,0,1753960870961,4
758.164,135.894,1078.14,2.29251,1.56907,-0.726603,0,1753960870965,4
758.173,135.933,1078.15,2.26649,1.56911,-0.700621,0,1753960870969,4
758.181,135.973,1078.17,2.23738,1.56915,-0.671537,0,1753960870973,4
758.188,136.014,1078.18,2.20593,1.56918,-0.640119,0,1753960870977,4
758.19,136.042,1078.2,2.17657,1.56922,-0.610788,0,1753960870981,4
758.189,136.059,1078.21,2.14902,1.56927,-0.583245,0,1753960870985,4
758.186,136.075,1078.22,2.11868,1.56932,-0.552915,0,1753960870989,4
758.182,136.08,1078.23,2.09248,1.56936,-0.526722,0,1753960870993,4
758.176,136.073,1078.23,2.07296,1.5694,-0.50721,0,1753960870997,4
758.17,136.066,1078.23,2.0525,1.56943,-0.486749,0,1753960871001,4
758.166,136.067,1078.21,2.04278,1.56945,-0.477015,0,1753960871005,4
758.163,136.071,1078.18,2.05783,1.56947,-0.492022,0,1753960871009,4
758.158,136.071,1078.15,2.08576,1.56949,-0.519897,0,1753960871013,4
758.154,136.07,1078.12,2.11536,1.56952,-0.549433,0,1753960871017,4
758.149,136.069,1078.09,2.1484,1.56955,-0.58241,0,1753960871021,4
758.148,136.082,1078.06,2.17959,1.56955,-0.613552,0,1753960871025,4
758.149,136.098,1078.04,2.20328,1.56955,-0.637212,0,1753960871029,4
758.15,136.105,1078.04,2.22472,1.56954,-0.658625,0,1753960871033,4
758.151,136.113,1078.04,2.24399,1.56954,-0.67787,0,1753960871037,4
758.151,136.12,1078.04,2.25909,1.56954,-0.692942,0,1753960871041,4
758.151,136.128,1078.04,2.27641,1.56954,-0.710221,0,1753960871045,4
758.149,136.127,1078.05,2.28429,1.56954,-0.718092,0,1753960871049,4
758.146,136.112,1078.08,2.27705,1.56955,-0.710857,0,1753960871053,4
758.145,136.092,1078.11,2.26679,1.56955,-0.700621,0,1753960871057,4
758.145,136.07,1078.14,2.25635,1.56955,-0.690185,0,1753960871061,4
758.145,136.048,1078.17,2.24499,1.56956,-0.67884,0,1753960871065,4
758.152,136.044,1078.22,2.23941,1.56958,-0.673269,0,1753960871069,4
758.168,136.067,1078.25,2.24418,1.56962,-0.678035,0,1753960871073,4
758.185,136.1,1078.27,2.25586,1.56966,-0.68971,0,1753960871077,4
758.202,136.134,1078.29,2.27506,1.56969,-0.708895,0,1753960871081,4
758.212,136.149,1078.32,2.28945,1.56974,-0.723276,0,1753960871085,4
758.214,136.146,1078.35,2.2911,1.56981,-0.72492,0,1753960871089,4
758.215,136.142,1078.37,2.28996,1.56988,-0.723778,0,1753960871093,4
758.214,136.143,1078.4,2.29383,1.56995,-0.727635,0,1753960871097,4
758.211,136.148,1078.43,2.30325,1.57002,-0.737041,0,1753960871101,4
758.207,136.152,1078.46,2.31506,1.57008,-0.748832,0,1753960871105,4
758.19,136.139,1078.47,2.33047,1.57015,-0.764223,0,1753960871109,4
758.155,136.09,1078.43,2.33308,1.57018,-0.766808,0,1753960871113,4
758.11,136.02,1078.39,2.31748,1.5702,-0.751191,0,1753960871117,4
758.063,135.948,1078.35,2.29405,1.57022,-0.727739,0,1753960871121,4
758.027,135.879,1078.31,2.26708,1.57025,-0.700745,0,1753960871125,4
758.009,135.831,1078.28,2.26195,1.57028,-0.695578,0,1753960871129,4
757.998,135.801,1078.24,2.27901,1.57029,-0.712601,0,1753960871133,4
757.988,135.771,1078.2,2.29554,1.5703,-0.729106,0,1753960871137,4
757.978,135.739,1078.16,2.30793,1.57031,-0.741466,0,1753960871141,4
757.968,135.707,1078.12,2.3173,1.57032,-0.750805,0,1753960871145,4
757.958,135.673,1078.06,2.36422,1.57031,-0.797689,0,1753960871149,4
757.961,135.654,1078.01,2.43852,1.57027,-0.871973,0,1753960871153,4
757.975,135.652,1077.99,2.50514,1.57023,-0.93858,0,1753960871157,4
757.992,135.65,1077.97,2.56839,1.5702,-1.00182,0,1753960871161,4
758.008,135.639,1077.94,2.62758,1.57016,-1.06101,0,1753960871165,4
758.013,135.613,1077.89,2.66762,1.57008,-1.10105,0,1753960871169,4
758.017,135.594,1077.84,2.68151,1.57002,-1.11496,0,1753960871173,4
758.031,135.584,1077.82,2.68485,1.56998,-1.11832,0,1753960871177,4
758.047,135.574,1077.78,2.68665,1.56994,-1.12015,0,1753960871181,4
758.064,135.564,1077.75,2.68764,1.56989,-1.12116,0,1753960871185,4
758.075,135.56,1077.71,2.69213,1.56983,-1.12567,0,1753960871189,4
758.079,135.564,1077.68,2.69187,1.56977,-1.12543,0,1753960871193,4
758.083,135.569,1077.67,2.68468,1.56974,-1.11824,0,1753960871197,4
758.086,135.574,1077.65,2.67639,1.56971,-1.10996,0,1753960871201,4
758.09,135.572,1077.65,2.65194,1.56969,-1.08553,0,1753960871205,4
758.096,135.573,1077.67,2.61336,1.56967,-1.04699,0,1753960871209,4
758.102,135.584,1077.7,2.57696,1.56967,-1.01062,0,1753960871213,4
758.098,135.585,1077.72,2.55145,1.56965,-0.985139,0,1753960871217,4
758.085,135.575,1077.72,2.53391,1.5696,-0.967629,0,1753960871221,4
758.071,135.566,1077.73,2.51701,1.56955,-0.950748,0,1753960871225,4
758.059,135.566,1077.73,2.52508,1.5695,-0.958812,0,1753960871229,4
758.056,135.569,1077.73,2.54953,1.56947,-0.983245,0,1753960871233,4
758.061,135.567,1077.74,2.56761,1.56946,-1.0013,0,1753960871237,4
758.065,135.565,1077.74,2.58496,1.56946,-1.01864,0,1753960871241,4
758.081,135.585,1077.76,2.59615,1.56947,-1.02982,0,1753960871245,4
758.107,135.632,1077.8,2.61408,1.56949,-1.04774,0,1753960871249,4
758.134,135.687,1077.82,2.64567,1.5695,-1.0793,0,1753960871253,4
758.161,135.743,1077.84,2.67627,1.56952,-1.10986,0,1753960871257,4
758.19,135.799,1077.86,2.70609,1.56953,-1.13965,0,1753960871261,4
758.219,135.857,1077.89,2.73868,1.56954,-1.17222,0,1753960871265,4
758.237,135.912,1077.92,2.76991,1.56957,-1.20342,0,1753960871269,4
758.239,135.954,1077.98,2.77581,1.56962,-1.20931,0,1753960871273,4
758.236,135.987,1078.05,2.75609,1.56969,-1.1896,0,1753960871277,4
758.233,136.021,1078.12,2.73219,1.56975,-1.16572,0,1753960871281,4
758.231,136.053,1078.19,2.70432,1.56981,-1.13788,0,1753960871285,4
758.218,136.063,1078.23,2.67992,1.56985,-1.1135,0,1753960871289,4
758.195,136.052,1078.26,2.66169,1.56987,-1.09528,0,1753960871293,4
758.17,136.041,1078.29,2.64228,1.5699,-1.07587,0,1753960871297,4
758.145,136.029,1078.31,2.61987,1.56993,-1.05347,0,1753960871301,4
758.118,136.018,1078.34,2.59344,1.56997,-1.02705,0,1753960871305,4
758.089,136.003,1078.35,2.57653,1.56998,-1.01016,0,1753960871309,4
758.071,135.991,1078.33,2.58076,1.56995,-1.01441,0,1753960871313,4
758.066,135.983,1078.3,2.59266,1.56991,-1.02633,0,1753960871317,4
758.061,135.975,1078.26,2.60461,1.56987,-1.03831,0,1753960871321,4
758.056,135.963,1078.21,2.61016,1.56981,-1.0439,0,1753960871325,4
758.05,135.949,1078.16,2.60966,1.56972,-1.04341,0,1753960871329,4
758.044,135.937,1078.12,2.60915,1.56964,-1.0429,0,1753960871333,4
758.037,135.925,1078.07,2.60769,1.56955,-1.04146,0,1753960871337,4
758.031,135.913,1078.03,2.60643,1.56946,-1.04021,0,1753960871341,4
758.026,135.902,1077.98,2.60631,1.56938,-1.04011,0,1753960871345,4
758.019,135.873,1077.92,2.60423,1.56928,-1.03804,0,1753960871349,4
758.01,135.83,1077.87,2.59398,1.56918,-1.02778,0,1753960871353,4
758.002,135.788,1077.84,2.57855,1.5691,-1.01234,0,1753960871357,4
757.994,135.745,1077.81,2.56422,1.56903,-0.997994,0,1753960871361,4
757.987,135.702,1077.78,2.55136,1.56895,-0.98512,0,1753960871365,4
757.981,135.661,1077.75,2.54227,1.5689,-0.976012,0,1753960871369,4
757.984,135.625,1077.74,2.53497,1.56887,-0.968705,0,1753960871373,4
757.996,135.588,1077.74,2.52704,1.56885,-0.96077,0,1753960871377,4
758.009,135.55,1077.73,2.51899,1.56883,-0.952711,0,1753960871381,4
758.024,135.511,1077.73,2.51037,1.5688,-0.944083,0,1753960871385,4
758.038,135.482,1077.74,2.4971,1.56879,-0.930818,0,1753960871389,4
758.056,135.48,1077.76,2.48001,1.56881,-0.913767,0,1753960871393,4
758.076,135.494,1077.79,2.46305,1.56884,-0.89684,0,1753960871397,4
758.098,135.51,1077.82,2.44538,1.56888,-0.879217,0,1753960871401,4
758.124,135.543,1077.86,2.4203,1.56891,-0.854176,0,1753960871405,4
758.154,135.595,1077.91,2.38703,1.56894,-0.820948,0,1753960871409,4
758.185,135.648,1077.96,2.35261,1.56897,-0.786573,0,1753960871413,4
758.207,135.702,1078,2.31895,1.569,-0.752945,0,1753960871417,4
758.222,135.757,1078.03,2.28738,1.56901,-0.721412,0,1753960871421,4
758.235,135.814,1078.06,2.25673,1.56903,-0.690797,0,1753960871425,4
758.237,135.859,1078.09,2.22104,1.56906,-0.655142,0,1753960871429,4
758.228,135.881,1078.11,2.1869,1.5691,-0.621029,0,1753960871433,4
758.218,135.894,1078.13,2.1597,1.56912,-0.593837,0,1753960871437,4
758.206,135.907,1078.15,2.13154,1.56915,-0.565678,0,1753960871441,4
758.201,135.932,1078.17,2.1003,1.56918,-0.534464,0,1753960871445,4
758.197,135.953,1078.18,2.07375,1.5692,-0.507943,0,1753960871449,4
758.19,135.956,1078.18,2.05578,1.56923,-0.490014,0,1753960871453,4
758.181,135.961,1078.18,2.03869,1.56926,-0.472957,0,1753960871457,4
758.17,135.965,1078.19,2.02091,1.56929,-0.455205,0,1753960871461,4
758.159,135.97,1078.19,2.00074,1.56932,-0.435074,0,1753960871465,4
758.132,135.958,1078.19,1.99202,1.56935,-0.426355,0,1753960871469,4
758.104,135.941,1078.16,2.00562,1.56937,-0.439941,0,1753960871473,4
758.084,135.937,1078.14,2.0286,1.56937,-0.462912,0,1753960871477,4
758.065,135.932,1078.12,2.05281,1.56937,-0.487101,0,1753960871481,4
758.056,135.933,1078.08,2.09187,1.56935,-0.52612,0,1753960871485,4
758.049,135.928,1078.04,2.14687,1.56933,-0.581042,0,1753960871489,4
758.036,135.912,1077.99,2.20255,1.56932,-0.636634,0,1753960871493,4
758.023,135.895,1077.95,2.25525,1.5693,-0.68925,0,1753960871497,4
758.01,135.878,1077.9,2.30565,1.56927,-0.739568,0,1753960871501,4
757.997,135.86,1077.85,2.35443,1.56924,-0.788256,0,1753960871505,4
757.99,135.83,1077.81,2.39681,1.56922,-0.830552,0,1753960871509,4
758,135.806,1077.79,2.42234,1.56922,-0.856012,0,1753960871513,4
758.025,135.799,1077.78,2.43374,1.56923,-0.867364,0,1753960871517,4
758.051,135.792,1077.77,2.44305,1.56924,-0.876618,0,1753960871521,4
758.066,135.776,1077.76,2.45748,1.56923,-0.891008,0,1753960871525,4
758.06,135.746,1077.75,2.46553,1.56921,-0.899027,0,1753960871529,4
758.043,135.709,1077.74,2.46445,1.56919,-0.897942,0,1753960871533,4
758.026,135.67,1077.74,2.46483,1.56918,-0.898314,0,1753960871537,4
758.008,135.631,1077.74,2.46479,1.56915,-0.898262,0,1753960871541,4
757.989,135.59,1077.73,2.46506,1.56914,-0.898525,0,1753960871545,4
757.977,135.543,1077.74,2.46178,1.56914,-0.895239,0,1753960871549,4
757.965,135.501,1077.75,2.45782,1.56915,-0.891278,0,1753960871553,4
757.948,135.469,1077.76,2.45569,1.56913,-0.889153,0,1753960871557,4
757.93,135.435,1077.76,2.4542,1.56911,-0.887676,0,1753960871561,4
757.907,135.396,1077.75,2.4556,1.56907,-0.889086,0,1753960871565,4
757.891,135.361,1077.73,2.45329,1.56902,-0.886803,0,1753960871569,4
757.885,135.334,1077.72,2.44846,1.569,-0.881999,0,1753960871573,4
757.88,135.306,1077.71,2.44383,1.56897,-0.8774,0,1753960871577,4
757.875,135.278,1077.69,2.43776,1.56895,-0.871349,0,1753960871581,4
757.87,135.251,1077.68,2.43196,1.56892,-0.865576,0,1753960871585,4
757.876,135.231,1077.68,2.41928,1.56891,-0.852935,0,1753960871589,4
757.887,135.224,1077.67,2.40345,1.56889,-0.837157,0,1753960871593,4
757.893,135.222,1077.66,2.39306,1.56886,-0.826812,0,1753960871597,4
757.9,135.222,1077.64,2.38547,1.56883,-0.819268,0,1753960871601,4
757.909,135.222,1077.63,2.37912,1.5688,-0.812958,0,1753960871605,4
757.923,135.227,1077.62,2.37091,1.56879,-0.804782,0,1753960871609,4
757.927,135.223,1077.62,2.36281,1.56881,-0.796705,0,1753960871613,4
757.918,135.205,1077.6,2.35503,1.56883,-0.788928,0,1753960871617,4
757.909,135.188,1077.59,2.34492,1.56885,-0.778819,0,1753960871621,4
757.9,135.17,1077.57,2.33386,1.56886,-0.767772,0,1753960871625,4
757.902,135.157,1077.57,2.32226,1.5689,-0.756168,0,1753960871629,4
757.904,135.141,1077.57,2.31807,1.56894,-0.751961,0,1753960871633,4
757.896,135.118,1077.56,2.32153,1.56896,-0.755389,0,1753960871637,4
757.887,135.093,1077.55,2.32337,1.56899,-0.757204,0,1753960871641,4
757.882,135.078,1077.55,2.32002,1.569,-0.753842,0,1753960871645,4
757.88,135.072,1077.55,2.31292,1.56902,-0.746762,0,1753960871649,4
757.878,135.067,1077.56,2.30682,1.56903,-0.740669,0,1753960871653,4
757.891,135.075,1077.58,2.29903,1.56905,-0.732906,0,1753960871657,4
757.919,135.097,1077.62,2.28772,1.56907,-0.721639,0,1753960871661,4
757.947,135.119,1077.66,2.27588,1.56909,-0.709831,0,1753960871665,4
757.987,135.171,1077.71,2.26382,1.56912,-0.697816,0,1753960871669,4
758.027,135.249,1077.75,2.25155,1.56914,-0.685593,0,1753960871673,4
758.057,135.323,1077.79,2.24022,1.56915,-0.674307,0,1753960871677,4
758.089,135.399,1077.83,2.22932,1.56917,-0.663462,0,1753960871681,4
758.103,135.463,1077.85,2.22636,1.56918,-0.660535,0,1753960871685,4
758.098,135.507,1077.86,2.23542,1.5692,-0.669592,0,1753960871689,4
758.087,135.542,1077.87,2.24854,1.56922,-0.682689,0,1753960871693,4
758.077,135.579,1077.87,2.26065,1.56924,-0.694771,0,1753960871697,4
758.065,135.616,1077.88,2.27196,1.56927,-0.706056,0,1753960871701,4
758.052,135.655,1077.88,2.28446,1.56929,-0.718532,0,1753960871705,4
758.038,135.683,1077.88,2.30776,1.56929,-0.741795,0,1753960871709,4
758.012,135.67,1077.85,2.33985,1.56925,-0.773843,0,1753960871713,4
757.976,135.628,1077.82,2.37006,1.56921,-0.804009,0,1753960871717,4
757.938,135.584,1077.78,2.39775,1.56915,-0.831654,0,1753960871721,4
757.907,135.541,1077.76,2.4174,1.5691,-0.851279,0,1753960871725,4
757.9,135.512,1077.75,2.42336,1.56905,-0.857249,0,1753960871729,4
757.91,135.494,1077.75,2.4202,1.56901,-0.854109,0,1753960871733,4
757.922,135.476,1077.75,2.41526,1.56897,-0.849198,0,1753960871737,4
757.935,135.456,1077.76,2.41246,1.56892,-0.84642,0,1753960871741,4
757.948,135.436,1077.76,2.41164,1.56888,-0.845617,0,1753960871745,4
757.966,135.424,1077.78,2.41034,1.56886,-0.844346,0,1753960871749,4
757.989,135.433,1077.82,2.40226,1.56888,-0.836321,0,1753960871753,4
758.015,135.453,1077.87,2.38848,1.56892,-0.822594,0,1753960871757,4
758.041,135.474,1077.93,2.37519,1.56896,-0.809354,0,1753960871761,4
758.06,135.494,1077.98,2.35281,1.56902,-0.787038,0,1753960871765,4
758.066,135.512,1078.03,2.32527,1.5691,-0.759556,0,1753960871769,4
758.063,135.53,1078.07,2.30029,1.56918,-0.734613,0,1753960871773,4
758.058,135.549,1078.11,2.27447,1.56925,-0.708826,0,1753960871777,4
