x,y,z,A,B,C,button,T,delta_ms
115.552,-345.031,-504.39,-2.54392,-1.52447,-2.61794,0,1753960871089,8
115.567,-344.997,-504.393,-2.54435,-1.52449,-2.61833,0,1753960871097,8
115.581,-344.955,-504.399,-2.54439,-1.5245,-2.6184,0,1753960871105,8
115.837,-345.564,-504.794,-2.54789,-1.52449,-2.62171,0,1753960871113,8
115.877,-345.581,-504.807,-2.54852,-1.52446,-2.62229,0,1753960871121,8
115.649,-345.442,-504.721,-2.5426,-1.5246,-2.61621,0,1753960871129,8
115.664,-345.444,-504.738,-2.54304,-1.5246,-2.61674,0,1753960871137,8
115.676,-345.44,-504.758,-2.54197,-1.52459,-2.61559,0,1753960871145,8
115.669,-345.782,-504.812,-2.55704,-1.52484,-2.63079,0,1753960871153,8
115.675,-345.807,-504.824,-2.55599,-1.52487,-2.62973,0,1753960871161,8
115.697,-346.038,-505.053,-2.56225,-1.52489,-2.63607,0,1753960871169,8
115.497,-345.762,-504.843,-2.5526,-1.52468,-2.6265,0,1753960871177,8
115.476,-345.794,-504.858,-2.55229,-1.52466,-2.62618,0,1753960871185,8
115.619,-345.929,-504.754,-2.56354,-1.52479,-2.63734,0,1753960871193,8
115.632,-345.957,-504.763,-2.56283,-1.52478,-2.63665,0,1753960871201,8
115.63,-345.707,-504.921,-2.56251,-1.5244,-2.63671,0,1753960871209,8
115.64,-345.71,-504.936,-2.56259,-1.52446,-2.63679,0,1753960871217,8
115.643,-345.706,-504.954,-2.5635,-1.52441,-2.63763,0,1753960871225,8
115.573,-345.87,-504.768,-2.56699,-1.52506,-2.64059,0,1753960871233,8
115.577,-345.887,-504.779,-2.5638,-1.52504,-2.63742,0,1753960871241,8
115.35,-345.487,-504.315,-2.55792,-1.52485,-2.63183,0,1753960871249,8
115.34,-345.472,-504.309,-2.55876,-1.52486,-2.63258,0,1753960871257,8
115.327,-345.458,-504.301,-2.55898,-1.52487,-2.63287,0,1753960871265,8
115.601,-345.151,-504.39,-2.55207,-1.5247,-2.62584,0,1753960871273,8
115.624,-345.111,-504.387,-2.55202,-1.52466,-2.62574,0,1753960871281,8
115.609,-345.206,-504.435,-2.55167,-1.52463,-2.62567,0,1753960871289,8
115.619,-345.178,-504.433,-2.55185,-1.52463,-2.62578,0,1753960871297,8
115.635,-345.152,-504.428,-2.55115,-1.5246,-2.62511,0,1753960871305,8
115.651,-345.543,-504.489,-2.56127,-1.52482,-2.63534,0,1753960871313,8
115.662,-345.552,-504.479,-2.5616,-1.5248,-2.6357,0,1753960871321,8
115.669,-345.676,-504.578,-2.5717,-1.52467,-2.6458,0,1753960871329,8
115.674,-345.693,-504.571,-2.57246,-1.52464,-2.64656,0,1753960871337,8
115.676,-345.702,-504.569,-2.57151,-1.52464,-2.64562,0,1753960871345,8
115.728,-345.874,-504.943,-2.57941,-1.52455,-2.65337,0,1753960871353,8
115.729,-345.883,-504.96,-2.57982,-1.52453,-2.65375,0,1753960871361,8
115.729,-345.903,-504.978,-2.5793,-1.52452,-2.65325,0,1753960871369,8
115.536,-345.694,-504.978,-2.57695,-1.52447,-2.65095,0,1753960871377,8
115.512,-345.703,-505,-2.57794,-1.52443,-2.65197,0,1753960871385,8
115.515,-345.543,-504.77,-2.56961,-1.52424,-2.644,0,1753960871393,8
115.498,-345.534,-504.777,-2.57018,-1.52421,-2.64457,0,1753960871401,8
115.41,-345.381,-504.389,-2.56894,-1.52391,-2.64331,0,1753960871409,8
115.396,-345.378,-504.372,-2.56867,-1.52391,-2.64304,0,1753960871417,8
115.382,-345.377,-504.358,-2.56969,-1.52393,-2.64409,0,1753960871425,8
115.622,-345.366,-504.634,-2.56056,-1.52388,-2.63498,0,1753960871433,8
115.638,-345.343,-504.627,-2.55933,-1.52388,-2.63379,0,1753960871441,8
115.494,-345.345,-504.359,-2.55883,-1.52379,-2.63357,0,1753960871449,8
115.503,-345.341,-504.334,-2.55972,-1.52381,-2.63444,0,1753960871457,8
115.519,-345.324,-504.309,-2.55933,-1.52381,-2.63406,0,1753960871465,8
115.816,-345.615,-504.69,-2.56409,-1.5242,-2.63834,0,1753960871473,8
