x,y,z,A,B,C
1149.66,-148.63,625.501,-2.97604,-0.253918,1.57637
1149.48,-148.463,622.23,-2.97572,-0.255024,1.57664
1149.34,-148.746,621.292,-2.9762,-0.253984,1.57647
1149.43,-148.636,620.399,-2.97622,-0.255114,1.57632
1149.37,-148.709,620.1,-2.97617,-0.254977,1.57639
1149.28,-148.883,619.744,-2.97661,-0.254607,1.57619
1149.49,-148.88,617.701,-2.97639,-0.255103,1.5762
1149.53,-148.932,617.153,-2.97604,-0.254301,1.57645
1149.57,-148.838,616.83,-2.97602,-0.254135,1.57629
1149.46,-148.85,616.429,-2.97688,-0.253917,1.57594
1149.46,-148.817,615.811,-2.97599,-0.254283,1.57628
1149.52,-148.792,615.029,-2.97667,-0.25508,1.57607
1149.47,-148.7,614.44,-2.97632,-0.254169,1.57624
1149.41,-148.712,613.608,-2.97664,-0.254184,1.57601
1149.44,-148.683,612.848,-2.97607,-0.255114,1.57633
1149.43,-148.645,612.216,-2.97657,-0.255434,1.57607
1149.08,-148.844,611.716,-2.97603,-0.254378,1.57641
1149.04,-148.796,610.903,-2.9768,-0.254585,1.57614
1148.95,-149.368,610.408,-2.97593,-0.255036,1.57633
1149,-149.305,609.741,-2.97655,-0.255328,1.57617
1149.02,-149.346,609.178,-2.97624,-0.254626,1.57612
1148.97,-149.66,608.537,-2.97662,-0.254368,1.57604
1148.82,-149.647,607.749,-2.97623,-0.254661,1.57618
1148.8,-149.556,607.131,-2.97667,-0.255161,1.57598
1148.88,-149.621,606.356,-2.97619,-0.254617,1.57612
1149.02,-149.566,605.707,-2.97674,-0.2544,1.57591
1148.93,-149.577,605.068,-2.97691,-0.254468,1.57581
1148.92,-149.528,604.437,-2.97661,-0.254309,1.57593
1149.07,-150.011,603.676,-2.97665,-0.254618,1.57582
1149.12,-149.971,602.932,-2.97633,-0.254448,1.57604
1148.87,-150,602.1,-2.97657,-0.254741,1.57609
1148.91,-149.92,601.421,-2.97654,-0.255287,1.57589
1148.87,-149.914,600.724,-2.97658,-0.255276,1.57599
1148.94,-150.05,600.314,-2.97639,-0.254224,1.57614
1149.07,-149.855,599.533,-2.97643,-0.254959,1.5761
1149.17,-149.881,596.465,-2.97677,-0.253836,1.57589
1149.22,-149.987,595.313,-2.97619,-0.254592,1.57612
1149.17,-150.039,594.939,-2.9764,-0.254715,1.57604
1148.86,-150.269,594.218,-2.97645,-0.254407,1.57607
1148.79,-150.306,593.422,-2.97631,-0.255164,1.57612
1148.82,-150.252,592.666,-2.97613,-0.255297,1.57621
1148.93,-149.984,591.769,-2.97635,-0.255381,1.57629
1149.01,-149.925,591.268,-2.97632,-0.255225,1.57613
1148.98,-150.028,590.75,-2.97664,-0.254867,1.57623
1148.95,-150.007,589.9,-2.97624,-0.254902,1.57638
1148.96,-149.905,589.091,-2.97622,-0.255802,1.57634
1149.02,-149.908,588.578,-2.97618,-0.255481,1.57654
