x,y,z,A,B,C
395.755,-426.953,-1618.85,3.04976,-1.40243,3.03119
395.843,-427.729,-1619.12,3.05432,-1.40308,3.03528
395.794,-428.552,-1619.62,3.04964,-1.40246,3.03076
395.82,-429.285,-1619.61,3.04873,-1.40294,3.03007
395.811,-430.019,-1619.57,3.05122,-1.40254,3.03255
395.73,-430.749,-1619.52,3.05478,-1.40268,3.03622
395.643,-431.331,-1619.54,3.05508,-1.4028,3.03615
395.775,-432.049,-1619.46,3.05445,-1.40246,3.03599
395.701,-433.519,-1619.42,3.05616,-1.40262,3.0376
395.699,-434.463,-1619.27,3.05764,-1.40261,3.03861
395.809,-435.433,-1619.28,3.05315,-1.40279,3.03417
395.726,-436.667,-1619.23,3.05632,-1.40215,3.03765
395.885,-438.013,-1619.26,3.05385,-1.40297,3.03499
395.721,-439.988,-1619.27,3.05183,-1.40261,3.03308
395.559,-442.056,-1619.22,3.05564,-1.4024,3.0371
395.547,-442.897,-1619.2,3.05846,-1.40294,3.03934
395.484,-443.609,-1619.17,3.06037,-1.40271,3.04159
396.112,-447.637,-1619.31,3.0526,-1.40235,3.03363
396.193,-451.025,-1619.14,3.05623,-1.40254,3.03723
395.985,-453.44,-1619.29,3.05639,-1.40298,3.03723
396.046,-454.307,-1619.54,3.06075,-1.40258,3.04151
396.119,-454.468,-1619.5,3.05151,-1.40263,3.03254
396.156,-455.496,-1619.5,3.04963,-1.40258,3.03068
396.031,-456.344,-1619.47,3.05166,-1.40237,3.03246
396.195,-456.782,-1619.48,3.0523,-1.40254,3.03329
396.113,-457.944,-1619.81,3.0544,-1.40257,3.0353
396.113,-462.25,-1619.85,3.06018,-1.40268,3.04115
396.705,-465.188,-1620.04,3.05905,-1.40253,3.04005
396.161,-465.621,-1620.02,3.0554,-1.40236,3.03622
396.18,-466.051,-1619.94,3.05491,-1.40306,3.0358
396.24,-466.609,-1619.9,3.05588,-1.40247,3.03702
396.512,-467.248,-1619.56,3.05343,-1.40302,3.03436
396.572,-467.93,-1619.63,3.05117,-1.40227,3.03191
396.323,-468.637,-1619.8,3.05266,-1.40285,3.03351
396.353,-469.317,-1619.87,3.05561,-1.40276,3.03663
396.549,-470.042,-1619.69,3.05626,-1.40294,3.03701
396.622,-470.797,-1619.8,3.05462,-1.40229,3.03558
396.598,-471.584,-1619.7,3.05527,-1.40312,3.03619
396.317,-472.201,-1619.77,3.06032,-1.40263,3.04129
396.214,-472.78,-1619.72,3.06113,-1.40301,3.04197
396.419,-473.491,-1619.87,3.05291,-1.40274,3.03406
396.374,-474.153,-1619.79,3.05754,-1.40227,3.03855
396.381,-474.928,-1620,3.05917,-1.40266,3.04014
396.407,-475.519,-1619.95,3.05549,-1.40236,3.03655
396.603,-476.209,-1620.02,3.05527,-1.40266,3.03632
396.801,-477.042,-1620.04,3.05518,-1.40233,3.03626
396.93,-477.768,-1620.13,3.05318,-1.40255,3.03418
396.714,-478.383,-1619.99,3.05026,-1.40254,3.0314
396.792,-479.184,-1620.04,3.0498,-1.40262,3.03096
396.797,-479.959,-1619.97,3.05583,-1.40232,3.03695
396.72,-480.547,-1619.75,3.05686,-1.40263,3.03786
396.694,-481.073,-1619.78,3.05094,-1.40217,3.03195
396.387,-481.915,-1620.11,3.05042,-1.40281,3.03133
396.408,-482.747,-1620.19,3.05894,-1.40184,3.03987
396.781,-483.335,-1620.09,3.05883,-1.40288,3.03982
