x,y,z,A,B,C
0.431938,-367.421,-1582.08,3.07116,-1.40717,3.04547
0.33422,-367.443,-1582.2,3.07068,-1.40717,3.04507
0.217435,-367.475,-1582.12,3.07124,-1.40736,3.04565
0.242628,-367.48,-1582.08,3.07109,-1.40728,3.04538
0.286191,-367.546,-1582.29,3.0714,-1.4073,3.04574
0.286792,-367.541,-1582.25,3.07089,-1.40724,3.04519
0.29363,-367.612,-1582.51,3.07088,-1.40721,3.04521
0.267878,-367.608,-1582.49,3.07109,-1.40726,3.04549
0.305201,-367.651,-1582.62,3.07122,-1.40725,3.04553
0.297232,-367.647,-1582.59,3.07074,-1.40729,3.04508
0.30537,-367.661,-1582.73,3.07092,-1.40724,3.04531
0.347777,-367.664,-1582.59,3.07062,-1.40721,3.04503
0.349791,-367.658,-1582.56,3.0705,-1.40728,3.04491
0.339665,-367.668,-1582.69,3.07023,-1.4073,3.04464
0.349817,-367.663,-1582.66,3.07055,-1.40721,3.04495
0.348507,-367.656,-1582.64,3.07074,-1.40726,3.04511
0.297265,-367.638,-1582.62,3.07063,-1.40732,3.04503
0.261331,-367.621,-1582.61,3.07067,-1.40719,3.04505
0.252145,-367.522,-1582.37,3.07127,-1.40735,3.04563
0.229642,-367.501,-1582.34,3.07129,-1.40733,3.04568
0.230875,-367.534,-1582.47,3.07169,-1.40723,3.0461
0.231334,-367.521,-1582.44,3.0715,-1.40731,3.04594
0.261227,-367.549,-1582.51,3.07134,-1.40715,3.04564
0.28313,-367.535,-1582.47,3.07155,-1.40726,3.04589
0.292229,-367.518,-1582.45,3.07108,-1.40723,3.0454
0.331959,-367.618,-1582.68,3.07107,-1.40716,3.04543
0.349779,-367.612,-1582.66,3.07152,-1.40717,3.04588
0.35838,-367.702,-1582.99,3.07187,-1.40716,3.04619
0.370323,-367.696,-1582.98,3.07171,-1.40715,3.04606
0.290815,-367.738,-1583.18,3.07012,-1.40706,3.0444
0.255655,-367.729,-1583.18,3.07072,-1.4071,3.04495
0.249355,-367.814,-1583.4,3.06996,-1.40719,3.04418
0.253517,-367.804,-1583.4,3.07067,-1.40702,3.0449
0.261996,-367.8,-1583.39,3.06993,-1.40708,3.04415
0.327294,-367.722,-1583.14,3.07079,-1.40702,3.04501
0.321116,-367.711,-1583.13,3.07074,-1.40704,3.04506
0.344851,-367.685,-1582.98,3.07113,-1.4071,3.04534
