x,y,z,A,B,C,button,T,delta_ms
757.032,134.022,1078.52,0.517969,-1.54678,0.509919,0,1754101452069,4
757.025,134.023,1078.51,0.518262,-1.54679,0.510206,0,1754101452073,4
757.019,134.024,1078.5,0.518747,-1.54678,0.510686,0,1754101452077,4
757.012,134.024,1078.49,0.519233,-1.54677,0.511166,0,1754101452081,4
757.049,134.115,1078.53,0.518118,-1.5468,0.510152,0,1754101452085,4
757.086,134.205,1078.56,0.517,-1.54684,0.509136,0,1754101452089,4
757.083,134.209,1078.56,0.516398,-1.54685,0.508515,0,1754101452093,4
757.081,134.212,1078.55,0.515795,-1.54687,0.507894,0,1754101452097,4
757.075,134.13,1078.53,0.520438,-1.54674,0.512435,0,1754101452101,4
757.069,134.047,1078.5,0.525031,-1.54661,0.516926,0,1754101452105,4
757.066,134.045,1078.5,0.524085,-1.5466,0.51602,0,1754101452109,4
757.064,134.044,1078.49,0.52314,-1.54659,0.515116,0,1754101452113,4
757.062,134.042,1078.48,0.523526,-1.54661,0.515491,0,1754101452117,4
757.06,134.04,1078.47,0.523913,-1.54663,0.515866,0,1754101452121,4
757.022,133.996,1078.48,0.524012,-1.54662,0.515927,0,1754101452125,4
756.984,133.951,1078.48,0.524111,-1.54662,0.515988,0,1754101452129,4
756.976,133.949,1078.47,0.525903,-1.54661,0.517794,0,1754101452133,4
756.968,133.947,1078.46,0.527694,-1.5466,0.519598,0,1754101452137,4
756.971,133.944,1078.48,0.526908,-1.54657,0.518839,0,1754101452141,4
756.973,133.941,1078.49,0.526124,-1.54655,0.518082,0,1754101452145,4
756.967,133.938,1078.49,0.525413,-1.54651,0.51736,0,1754101452149,4
756.961,133.934,1078.49,0.524704,-1.54647,0.51664,0,1754101452153,4
756.955,133.931,1078.48,0.525319,-1.54649,0.517243,0,1754101452157,4
756.949,133.927,1078.48,0.525936,-1.54651,0.517848,0,1754101452161,4
757.013,133.87,1078.45,0.526352,-1.54645,0.518253,0,1754101452165,4
757.077,133.813,1078.41,0.526767,-1.5464,0.518656,0,1754101452169,4
757.079,133.805,1078.41,0.525759,-1.54641,0.517658,0,1754101452173,4
757.081,133.798,1078.4,0.524749,-1.54642,0.516658,0,1754101452177,4
757.039,133.806,1078.42,0.52448,-1.54634,0.516344,0,1754101452181,4
756.998,133.814,1078.44,0.524213,-1.54627,0.516033,0,1754101452185,4
756.996,133.808,1078.44,0.523806,-1.54629,0.51565,0,1754101452189,4
756.994,133.802,1078.44,0.523398,-1.54631,0.515267,0,1754101452193,4
756.994,133.777,1078.41,0.526933,-1.54633,0.518758,0,1754101452197,4
756.995,133.753,1078.39,0.530474,-1.54635,0.522254,0,1754101452201,4
756.97,133.754,1078.36,0.527655,-1.5463,0.519349,0,1754101452205,4
756.945,133.754,1078.34,0.524848,-1.54625,0.516455,0,1754101452209,4
756.939,133.746,1078.33,0.524758,-1.54627,0.516353,0,1754101452213,4
756.934,133.737,1078.32,0.524669,-1.54629,0.516251,0,1754101452217,4
756.976,133.826,1078.39,0.52392,-1.54637,0.515559,0,1754101452221,4
757.018,133.916,1078.46,0.523165,-1.54646,0.514861,0,1754101452225,4
757.017,133.913,1078.45,0.52286,-1.54647,0.51457,0,1754101452229,4
757.017,133.909,1078.44,0.522554,-1.54648,0.51428,0,1754101452233,4
757.02,133.921,1078.47,0.522884,-1.54646,0.514645,0,1754101452237,4
757.023,133.933,1078.49,0.523213,-1.54644,0.51501,0,1754101452241,4
757.022,133.928,1078.49,0.523379,-1.54646,0.51516,0,1754101452245,4
757.022,133.923,1078.48,0.523545,-1.54647,0.51531,0,1754101452249,4
757.021,133.921,1078.48,0.522783,-1.54649,0.514573,0,1754101452253,4
757.02,133.918,1078.48,0.52202,-1.5465,0.513836,0,1754101452257,4
757.056,133.936,1078.49,0.521198,-1.54646,0.512976,0,1754101452261,4
757.092,133.954,1078.51,0.520379,-1.54643,0.512118,0,1754101452265,4
757.095,133.953,1078.5,0.520558,-1.54644,0.512297,0,1754101452269,4
757.099,133.952,1078.5,0.520738,-1.54645,0.512476,0,1754101452273,4
757.085,133.892,1078.46,0.52139,-1.5465,0.513155,0,1754101452277,4
757.072,133.832,1078.42,0.522046,-1.54655,0.513837,0,1754101452281,4
757.075,133.909,1078.46,0.522376,-1.54649,0.514147,0,1754101452285,4
757.079,133.985,1078.5,0.522705,-1.54644,0.514456,0,1754101452289,4
757.082,133.985,1078.49,0.523119,-1.54645,0.514869,0,1754101452293,4
757.085,133.984,1078.49,0.523532,-1.54645,0.515282,0,1754101452297,4
757.048,133.982,1078.52,0.524628,-1.54647,0.516413,0,1754101452301,4
757.01,133.981,1078.54,0.525725,-1.54648,0.517546,0,1754101452305,4
757.004,133.981,1078.54,0.524797,-1.54648,0.51659,0,1754101452309,4
756.998,133.981,1078.54,0.523869,-1.54647,0.515634,0,1754101452313,4
756.991,133.927,1078.52,0.522531,-1.54651,0.514353,0,1754101452317,4
756.984,133.873,1078.51,0.521189,-1.54655,0.513067,0,1754101452321,4
756.979,133.87,1078.51,0.521363,-1.54655,0.513233,0,1754101452325,4
756.973,133.868,1078.5,0.521537,-1.54656,0.513398,0,1754101452329,4
756.968,133.866,1078.51,0.522072,-1.54654,0.513948,0,1754101452333,4
756.963,133.863,1078.51,0.522607,-1.54651,0.514496,0,1754101452337,4
756.998,133.875,1078.47,0.521083,-1.54648,0.51297,0,1754101452341,4
757.033,133.886,1078.44,0.519563,-1.54645,0.511447,0,1754101452345,4
757.031,133.886,1078.44,0.519616,-1.54643,0.511529,0,1754101452349,4
757.028,133.887,1078.43,0.519669,-1.54641,0.511611,0,1754101452353,4
757.029,133.887,1078.43,0.519335,-1.54644,0.511252,0,1754101452357,4
757.029,133.887,1078.42,0.518999,-1.54646,0.510893,0,1754101452361,4
757.024,133.869,1078.44,0.519461,-1.54648,0.511387,0,1754101452365,4
757.019,133.851,1078.45,0.519924,-1.54651,0.511883,0,1754101452369,4
757.013,133.851,1078.46,0.520929,-1.54652,0.512894,0,1754101452373,4
757.007,133.852,1078.46,0.521936,-1.54654,0.513908,0,1754101452377,4
757.009,133.855,1078.47,0.519273,-1.5466,0.511284,0,1754101452381,4
757.011,133.857,1078.47,0.516596,-1.54667,0.508647,0,1754101452385,4
757.008,133.858,1078.47,0.518817,-1.54667,0.510856,0,1754101452389,4
757.004,133.858,1078.47,0.521039,-1.54668,0.513066,0,1754101452393,4
757.04,133.948,1078.52,0.517476,-1.54673,0.509597,0,1754101452397,4
757.076,134.038,1078.58,0.513895,-1.54679,0.506111,0,1754101452401,4
757.076,134.044,1078.58,0.513513,-1.54678,0.505732,0,1754101452405,4
757.076,134.05,1078.58,0.513131,-1.54677,0.505352,0,1754101452409,4
757.075,134.055,1078.58,0.512971,-1.54675,0.505201,0,1754101452413,4
757.073,134.061,1078.58,0.512812,-1.54672,0.50505,0,1754101452417,4
757.071,134.08,1078.59,0.514557,-1.54673,0.5068,0,1754101452421,4
757.068,134.099,1078.6,0.516304,-1.54675,0.508553,0,1754101452425,4
757.065,134.104,1078.6,0.515494,-1.54675,0.507719,0,1754101452429,4
757.062,134.11,1078.6,0.514685,-1.54676,0.506885,0,1754101452433,4
757.032,134.037,1078.57,0.515673,-1.54682,0.507877,0,1754101452437,4
757.002,133.965,1078.53,0.516666,-1.54687,0.508874,0,1754101452441,4
757.012,134.016,1078.57,0.516209,-1.54679,0.508434,0,1754101452445,4
757.022,134.067,1078.6,0.515756,-1.54671,0.507997,0,1754101452449,4
757.019,134.076,1078.61,0.516546,-1.54673,0.508751,0,1754101452453,4
757.016,134.085,1078.61,0.517337,-1.54674,0.509505,0,1754101452457,4
757.05,134.128,1078.6,0.51521,-1.54671,0.507415,0,1754101452461,4
757.084,134.171,1078.6,0.513088,-1.54669,0.505329,0,1754101452465,4
757.081,134.181,1078.59,0.512751,-1.54669,0.505004,0,1754101452469,4
757.078,134.19,1078.59,0.512414,-1.54669,0.504679,0,1754101452473,4
757.076,134.199,1078.59,0.512281,-1.54672,0.504515,0,1754101452477,4
757.075,134.207,1078.6,0.512146,-1.54675,0.504351,0,1754101452481,4
757.077,134.186,1078.62,0.513994,-1.54672,0.506234,0,1754101452485,4
757.079,134.165,1078.65,0.515836,-1.54668,0.508112,0,1754101452489,4
757.077,134.172,1078.65,0.515443,-1.54672,0.50771,0,1754101452493,4
757.075,134.18,1078.66,0.515049,-1.54676,0.507306,0,1754101452497,4
757.077,134.157,1078.65,0.515358,-1.54672,0.50758,0,1754101452501,4
757.079,134.134,1078.63,0.515666,-1.54668,0.507852,0,1754101452505,4
757.078,134.14,1078.63,0.515535,-1.54668,0.507699,0,1754101452509,4
757.078,134.146,1078.64,0.515403,-1.54667,0.507546,0,1754101452513,4
757.092,134.196,1078.65,0.515348,-1.54669,0.507464,0,1754101452517,4
757.107,134.246,1078.65,0.515294,-1.54671,0.507381,0,1754101452521,4
757.107,134.256,1078.66,0.51518,-1.54671,0.507288,0,1754101452525,4
757.107,134.265,1078.66,0.515067,-1.54671,0.507194,0,1754101452529,4
757.106,134.276,1078.66,0.515567,-1.54671,0.507663,0,1754101452533,4
757.105,134.287,1078.67,0.516067,-1.54671,0.508132,0,1754101452537,4
757.07,134.21,1078.6,0.516237,-1.54668,0.508151,0,1754101452541,4
757.035,134.133,1078.54,0.516406,-1.54665,0.50817,0,1754101452545,4
757.028,134.137,1078.53,0.517377,-1.54665,0.509163,0,1754101452549,4
757.021,134.142,1078.53,0.518348,-1.54664,0.510156,0,1754101452553,4
