x,y,z,A,B,C
348.53,-382.1,-1634.93,1.58492,0.0123121,-1.44716
348.577,-382.537,-1634.94,1.58493,0.0122798,-1.44707
348.485,-382.903,-1634.87,1.58487,0.0121975,-1.44723
348.429,-383.448,-1634.91,1.58479,0.0129536,-1.44721
348.473,-384.052,-1634.91,1.58462,0.0129376,-1.44716
348.516,-384.736,-1634.93,1.5849,0.0120291,-1.44704
348.439,-385.24,-1635.06,1.58486,0.0121381,-1.44726
348.515,-385.81,-1635.07,1.58479,0.0129811,-1.44706
348.52,-386.34,-1635.03,1.58459,0.0133432,-1.44719
348.561,-387.034,-1635.1,1.58479,0.0124719,-1.44686
348.55,-387.653,-1635.06,1.58489,0.0121905,-1.44719
348.479,-388.073,-1634.98,1.58461,0.0130911,-1.44705
348.481,-388.742,-1634.95,1.58482,0.0132122,-1.44737
348.492,-389.408,-1635.01,1.5846,0.0123962,-1.44675
348.523,-390.011,-1635,1.58456,0.0122545,-1.44739
348.368,-390.658,-1635.11,1.58472,0.0130051,-1.44701
348.273,-391.343,-1634.87,1.58478,0.0123992,-1.44712
348.304,-392.085,-1634.87,1.58432,0.0120891,-1.44642
348.509,-392.642,-1634.75,1.58437,0.0126014,-1.4469
348.628,-394.198,-1634.76,1.58451,0.0123767,-1.44699
348.495,-399.994,-1634.05,1.58485,0.0118779,-1.44679
348.576,-400.323,-1634.06,1.58459,0.0128824,-1.44731
348.561,-401.256,-1634.07,1.5846,0.0124138,-1.44709
348.529,-403.991,-1633.98,1.5843,0.0127234,-1.44702
348.488,-405.625,-1633.88,1.58425,0.013092,-1.44715
348.546,-412.148,-1633.81,1.58399,0.0129034,-1.4473
348.357,-412.541,-1633.59,1.58385,0.0133412,-1.44681
348.373,-413.26,-1633.57,1.58398,0.0125404,-1.44731
348.327,-413.774,-1633.54,1.58424,0.0122582,-1.44731
348.263,-414.386,-1633.62,1.5838,0.013155,-1.44711
348.279,-415.01,-1633.66,1.58412,0.0132529,-1.44683
348.345,-415.678,-1633.58,1.58401,0.0134256,-1.44724
348.362,-416.447,-1633.6,1.58408,0.0138588,-1.44703
348.427,-417.097,-1633.53,1.58415,0.0130886,-1.4471
348.402,-417.75,-1633.56,1.58416,0.012868,-1.44694
348.36,-418.376,-1633.51,1.58412,0.0126536,-1.4471
348.366,-419.005,-1633.54,1.58399,0.0131014,-1.44733
348.447,-419.691,-1633.56,1.58374,0.0132264,-1.44698
348.462,-420.369,-1633.54,1.58386,0.0126282,-1.44723
348.494,-420.971,-1633.52,1.58373,0.0129515,-1.44691
348.385,-421.604,-1633.66,1.58361,0.0134799,-1.4473
348.39,-422.381,-1633.64,1.58376,0.0132507,-1.44685
348.58,-423.043,-1633.59,1.58381,0.0121682,-1.44716
348.613,-423.554,-1633.63,1.58395,0.0129192,-1.44692
348.73,-424.202,-1633.58,1.58373,0.01392,-1.44711
348.724,-424.844,-1633.57,1.5838,0.0140731,-1.44712
348.709,-425.566,-1633.5,1.58375,0.0133441,-1.44712
348.613,-426.256,-1633.75,1.58402,0.0134168,-1.44744
348.627,-426.853,-1633.77,1.58393,0.0136408,-1.44693
348.619,-427.467,-1633.8,1.5838,0.0135016,-1.447
348.637,-429.307,-1633.75,1.5839,0.0140418,-1.4475
348.65,-429.676,-1633.99,1.5837,0.0134049,-1.44692
348.69,-430.328,-1633.95,1.58386,0.0130233,-1.44705
348.73,-431.616,-1633.93,1.58379,0.0133162,-1.44706
348.682,-435.626,-1634.06,1.58386,0.0135503,-1.44702
348.485,-439.577,-1634.08,1.58365,0.0130648,-1.44679
348.632,-440.502,-1634.35,1.58394,0.012352,-1.44681
348.659,-441.146,-1634.38,1.58398,0.0126639,-1.44721
348.67,-441.818,-1634.41,1.58381,0.0137637,-1.44689
348.794,-442.579,-1634.5,1.58386,0.01309,-1.44728
348.752,-443.227,-1634.54,1.58385,0.0121773,-1.44695
348.8,-443.829,-1634.54,1.58379,0.0128,-1.44691
348.801,-444.415,-1634.42,1.58395,0.0129518,-1.44701
348.79,-446.586,-1634.44,1.5838,0.0128166,-1.44705
348.765,-447.058,-1634.48,1.58396,0.0127143,-1.44708
348.74,-447.752,-1634.47,1.58387,0.0123373,-1.44687
348.675,-448.258,-1634.27,1.58397,0.0122082,-1.4471
348.664,-448.907,-1634.28,1.58401,0.0131407,-1.44696
348.728,-449.842,-1634.57,1.58383,0.0125967,-1.4471
348.733,-450.254,-1634.55,1.58396,0.0118431,-1.4469
348.772,-450.903,-1634.4,1.58398,0.0120985,-1.44718
348.768,-451.613,-1634.44,1.5839,0.0129182,-1.44686
348.739,-452.309,-1634.43,1.58398,0.0120735,-1.447
348.704,-452.89,-1634.31,1.58401,0.0117069,-1.44667
348.783,-453.483,-1634.3,1.58402,0.0119991,-1.44715
348.882,-454.151,-1634.13,1.58401,0.0126198,-1.44697
348.835,-454.908,-1634.07,1.58404,0.0123772,-1.44703
348.717,-458.241,-1634.01,1.58419,0.0127159,-1.44695
348.605,-460.497,-1634.02,1.58425,0.0120879,-1.44704
348.8,-460.545,-1633.68,1.58429,0.0114754,-1.44693
348.853,-461.12,-1633.7,1.58427,0.0126352,-1.44694
348.827,-463.745,-1633.58,1.58429,0.0130615,-1.44695
348.824,-464.328,-1633.61,1.58432,0.0125931,-1.44669
348.903,-465.106,-1633.63,1.58438,0.0121154,-1.44706
348.988,-465.632,-1633.67,1.58442,0.0127616,-1.44723
349.057,-466.236,-1633.72,1.58424,0.0135482,-1.4471
348.922,-467.037,-1633.57,1.58431,0.0132783,-1.44732
348.885,-467.797,-1633.53,1.58439,0.0123433,-1.44686
348.901,-468.287,-1633.21,1.58446,0.0121279,-1.44714
348.915,-468.893,-1633.15,1.58432,0.0125467,-1.44694
348.796,-469.606,-1633.55,1.58422,0.012771,-1.44686
348.851,-470.303,-1633.51,1.5843,0.0122319,-1.44673
348.851,-470.938,-1633.53,1.58451,0.0121904,-1.44697
348.791,-471.496,-1633.61,1.58431,0.0123735,-1.44707
348.873,-472.228,-1633.61,1.58416,0.0127976,-1.44717
348.885,-472.963,-1633.42,1.58435,0.0125578,-1.44717
348.895,-473.607,-1633.44,1.58425,0.0121449,-1.44692
348.891,-474.127,-1633.49,1.58416,0.0129373,-1.44714
348.947,-474.792,-1633.51,1.58429,0.0131562,-1.44727
348.889,-475.491,-1633.47,1.58426,0.013127,-1.44719
348.941,-476.017,-1633.52,1.58424,0.0126586,-1.44689
348.904,-476.689,-1633.43,1.58421,0.0124921,-1.44714
348.829,-477.496,-1633.52,1.58407,0.0122425,-1.44671
348.795,-478.193,-1633.43,1.58419,0.0118487,-1.44721
348.818,-478.784,-1633.47,1.58414,0.0116794,-1.4465
348.786,-479.307,-1633.57,1.58424,0.0118914,-1.44712
348.823,-479.971,-1633.59,1.58402,0.0130115,-1.44708
348.951,-480.625,-1633.25,1.58407,0.0123052,-1.44706
348.978,-481.517,-1633.3,1.58431,0.0115618,-1.44732
348.845,-482.241,-1633.26,1.58412,0.0124328,-1.44669
348.796,-482.897,-1632.92,1.58425,0.0124323,-1.44714
348.801,-484.451,-1632.85,1.58427,0.0127925,-1.44746
348.806,-489.637,-1632.83,1.58414,0.0115551,-1.44653
348.832,-489.885,-1632.83,1.58433,0.0115681,-1.44714
348.885,-490.11,-1632.64,1.58422,0.0122353,-1.4468
348.959,-490.791,-1632.64,1.58418,0.0124112,-1.44701
348.83,-495.199,-1632.4,1.5844,0.0117157,-1.44742
348.773,-495.362,-1632.34,1.58448,0.0119161,-1.44742
348.75,-495.882,-1632.35,1.58426,0.0128616,-1.44686
348.673,-496.615,-1632.25,1.5844,0.0120201,-1.44748
348.647,-497.208,-1632.24,1.58439,0.0115322,-1.44655
348.662,-497.717,-1632.03,1.58443,0.0125217,-1.4473
348.637,-498.42,-1632.06,1.5843,0.012264,-1.44684
348.613,-499.001,-1631.87,1.58466,0.0112627,-1.44713
348.627,-499.597,-1631.89,1.58455,0.0111326,-1.44665
348.734,-500.294,-1631.89,1.58459,0.0115569,-1.4474
348.793,-500.895,-1631.91,1.58449,0.0122033,-1.44703
348.846,-501.551,-1632.18,1.58477,0.0123895,-1.44777
348.956,-502.268,-1632.1,1.5846,0.0120859,-1.44683
348.957,-502.915,-1632.1,1.58484,0.0112931,-1.44755
348.928,-503.588,-1632.11,1.58459,0.0120711,-1.44686
348.944,-504.304,-1632.07,1.58464,0.0121603,-1.4473
348.943,-504.913,-1632.26,1.58466,0.0118235,-1.4469
348.931,-505.546,-1632.21,1.58474,0.0119601,-1.44737
348.855,-506.181,-1632.13,1.58451,0.0119905,-1.44698
348.735,-506.817,-1632.11,1.58475,0.0114757,-1.44709
348.693,-507.5,-1632.03,1.58442,0.0116741,-1.44666
348.847,-508.29,-1632.11,1.58454,0.0115748,-1.44696
348.839,-508.825,-1632.06,1.58456,0.0116001,-1.44684
348.857,-509.472,-1632.08,1.58447,0.0119213,-1.44675
348.935,-510.221,-1632.11,1.5844,0.0121553,-1.44725
349.033,-510.946,-1632.11,1.58444,0.0113146,-1.44662
348.853,-511.435,-1632.12,1.5846,0.0110463,-1.44711
348.976,-512.082,-1632.11,1.58459,0.0121271,-1.44712
349.03,-512.999,-1632.75,1.58458,0.0116742,-1.44726
349.006,-513.638,-1632.73,1.58453,0.0117466,-1.44696
349.023,-514.241,-1632.71,1.58467,0.0118148,-1.44731
349.083,-514.831,-1632.74,1.58443,0.0120437,-1.44688
349.101,-515.429,-1632.72,1.58453,0.0121367,-1.44741
349.044,-516.172,-1632.57,1.58442,0.0121673,-1.44703
349.008,-516.882,-1632.53,1.58454,0.0115748,-1.44721
349.091,-517.48,-1632.59,1.58437,0.0116981,-1.44705
349.143,-518.08,-1632.59,1.58451,0.0117372,-1.44713
349.173,-518.717,-1632.5,1.58441,0.0119002,-1.44749
349.055,-519.417,-1632.74,1.58444,0.0119155,-1.44733
349.04,-520.113,-1632.67,1.58448,0.011855,-1.44728
349.135,-520.824,-1632.64,1.58445,0.0116726,-1.4473
349.114,-521.463,-1632.58,1.58446,0.011547,-1.44746
349.143,-522.122,-1632.57,1.58432,0.0118741,-1.44713
349.17,-522.704,-1632.67,1.58447,0.0115624,-1.44745
349.173,-523.129,-1632.66,1.58435,0.012193,-1.44717
349.12,-523.739,-1632.67,1.58439,0.0129706,-1.44745
349.16,-524.603,-1632.76,1.58421,0.0129357,-1.44723
349.053,-525.367,-1632.73,1.58445,0.0107772,-1.44721
349.069,-526.685,-1632.72,1.58415,0.0115008,-1.44713
349.267,-527.365,-1632.91,1.58438,0.0118897,-1.44718
349.161,-528.734,-1632.94,1.58443,0.0113309,-1.44701
349.225,-530.075,-1633.06,1.58447,0.0116262,-1.4471
349.245,-530.816,-1633.04,1.58446,0.0114527,-1.44714
349.218,-531.846,-1633.02,1.58449,0.0115231,-1.44709
349.28,-532.204,-1633.07,1.58439,0.0120499,-1.44692
349.225,-532.606,-1633.08,1.58445,0.0117632,-1.44719
349.262,-533.219,-1633.01,1.58433,0.0118493,-1.44691
349.337,-533.951,-1632.99,1.58445,0.011757,-1.44716
349.277,-534.539,-1633.07,1.58443,0.0118741,-1.4471
349.226,-536.699,-1633.21,1.58437,0.0114814,-1.44709
349.234,-537.151,-1632.93,1.58441,0.0109771,-1.44717
349.216,-537.823,-1632.96,1.58427,0.0115326,-1.44711
349.227,-538.512,-1632.93,1.58436,0.011705,-1.4472
349.167,-539.216,-1632.89,1.58427,0.0115037,-1.44717
349.161,-539.873,-1632.85,1.5845,0.0108522,-1.44712
349.249,-540.376,-1632.82,1.58454,0.010774,-1.44712
349.26,-540.908,-1632.84,1.58442,0.0117986,-1.44704
349.355,-541.699,-1633.06,1.58436,0.0125305,-1.44737
349.323,-542.482,-1633.07,1.58462,0.0117421,-1.44728
349.36,-543.021,-1632.97,1.58445,0.0106436,-1.4472
349.436,-543.516,-1632.97,1.58444,0.0111167,-1.44706
349.477,-543.976,-1632.95,1.58452,0.0114253,-1.44733
349.549,-544.503,-1632.94,1.58438,0.012725,-1.44743
349.461,-545.079,-1632.94,1.58446,0.0125396,-1.44722
349.492,-545.699,-1632.97,1.58445,0.0118738,-1.44727
349.482,-550.241,-1633.32,1.58396,0.0124597,-1.44727
349.494,-550.398,-1633.31,1.58427,0.0114936,-1.44718
349.542,-550.69,-1633.31,1.58424,0.0118677,-1.44716
349.46,-550.753,-1633.14,1.58427,0.0125714,-1.44729
349.465,-551.011,-1633.12,1.58428,0.0126762,-1.44721
349.446,-551.208,-1633.07,1.58433,0.012065,-1.44732
349.439,-551.52,-1633.03,1.5844,0.0120355,-1.44704
349.429,-551.634,-1632.99,1.58436,0.0121913,-1.4474
349.408,-551.774,-1632.97,1.58436,0.0124573,-1.44705
349.459,-551.951,-1632.89,1.58434,0.0120476,-1.44723
349.461,-552.051,-1632.86,1.58435,0.0119651,-1.44713
349.438,-552.178,-1632.52,1.5845,0.0123531,-1.44725
349.436,-552.193,-1632.48,1.58426,0.0121218,-1.44734
349.462,-552.295,-1632.57,1.58434,0.0120981,-1.44719
349.452,-552.28,-1632.52,1.5843,0.0119142,-1.44717
349.458,-552.214,-1632.48,1.58432,0.0121251,-1.44728
349.405,-552.362,-1632.61,1.58424,0.0122444,-1.4473
349.396,-552.355,-1632.56,1.58426,0.0120785,-1.44725
349.341,-552.469,-1632.69,1.5843,0.0120052,-1.44723
349.346,-552.46,-1632.65,1.58424,0.0121676,-1.44733
349.309,-552.434,-1632.61,1.58425,0.012252,-1.44733
349.401,-552.528,-1632.69,1.58435,0.0120448,-1.44717
349.378,-552.524,-1632.63,1.58431,0.0119646,-1.44726
349.404,-552.537,-1632.69,1.58423,0.0121197,-1.44724
349.413,-552.53,-1632.64,1.58434,0.012049,-1.44731
349.42,-552.56,-1632.69,1.58435,0.0120661,-1.44726
349.429,-552.611,-1632.82,1.58428,0.0120454,-1.4473
349.359,-552.622,-1632.89,1.58436,0.012086,-1.44721
349.37,-552.606,-1632.86,1.58445,0.012278,-1.44731
349.388,-552.709,-1633,1.58443,0.0121485,-1.44716
349.362,-552.686,-1632.93,1.58436,0.0121007,-1.44709
349.444,-552.681,-1632.94,1.5844,0.0121105,-1.44733
349.446,-552.642,-1632.92,1.58438,0.0120896,-1.44725
349.487,-552.574,-1632.73,1.58442,0.0120504,-1.4472
349.509,-552.52,-1632.69,1.58444,0.0120551,-1.44732
349.504,-552.475,-1632.65,1.58443,0.0119722,-1.44723
349.535,-552.591,-1632.86,1.5844,0.0121073,-1.44716
349.454,-552.676,-1632.89,1.58437,0.0122011,-1.44714
349.471,-552.672,-1632.87,1.5844,0.0122752,-1.44717
349.415,-552.59,-1632.72,1.58444,0.0123288,-1.44719
349.399,-552.557,-1632.64,1.5844,0.0122188,-1.44717
349.371,-552.651,-1632.76,1.58441,0.0122193,-1.44721
349.365,-552.619,-1632.72,1.58446,0.012266,-1.44724
349.387,-552.665,-1632.87,1.58447,0.01246,-1.44721
349.369,-552.628,-1632.84,1.58443,0.0123717,-1.44714
349.343,-552.6,-1632.8,1.58435,0.0123363,-1.44717
349.37,-552.576,-1632.72,1.58449,0.0122417,-1.44705
349.384,-552.544,-1632.69,1.58446,0.0123154,-1.44715
349.498,-552.582,-1632.76,1.58451,0.0123047,-1.44711
349.516,-552.559,-1632.72,1.58455,0.0123678,-1.44713
349.51,-552.55,-1632.69,1.58454,0.0123286,-1.44716
349.546,-552.558,-1632.69,1.58454,0.0122927,-1.44721
349.548,-552.534,-1632.65,1.58451,0.0122154,-1.44722
349.505,-552.675,-1632.92,1.58439,0.0123452,-1.44715
349.514,-552.642,-1632.9,1.58447,0.0124079,-1.44719
349.517,-552.6,-1632.86,1.58448,0.012354,-1.4471
349.543,-552.553,-1633.17,1.58453,0.0123732,-1.44711
349.535,-552.41,-1633.15,1.58451,0.0129654,-1.44712
349.549,-552.43,-1633.33,1.58436,0.013344,-1.44715
349.556,-552.348,-1633.28,1.58449,0.0127324,-1.44722
349.568,-552.186,-1633.35,1.58456,0.0122463,-1.44708
349.621,-551.914,-1633.32,1.58449,0.0133599,-1.44734
349.64,-551.67,-1633.34,1.58459,0.0141241,-1.44719
349.612,-551.535,-1633.19,1.5846,0.0137831,-1.44731
349.61,-551.385,-1633.18,1.58472,0.0128961,-1.44716
349.661,-551.142,-1633.17,1.58489,0.012535,-1.4471
349.679,-550.776,-1633.16,1.58466,0.0135253,-1.44732
349.729,-550.584,-1633.15,1.58468,0.0135998,-1.44736
349.733,-550.284,-1633.12,1.58473,0.012956,-1.44721
349.762,-549.966,-1633.31,1.5848,0.0128802,-1.44723
349.848,-549.676,-1633.28,1.58474,0.0136656,-1.44725
349.812,-549.332,-1633.26,1.58479,0.0132261,-1.44731
349.705,-548.855,-1633.19,1.58478,0.0125067,-1.44715
349.714,-548.562,-1633.16,1.58479,0.0127261,-1.44735
349.692,-548.33,-1633.29,1.5846,0.0128545,-1.44731
349.748,-547.98,-1633.28,1.58462,0.0122173,-1.44716
349.762,-547.49,-1633.28,1.58481,0.0117869,-1.44712
349.725,-546.983,-1633.39,1.58463,0.0129814,-1.44755
349.651,-546.137,-1633.58,1.58446,0.0126625,-1.44735
349.573,-545.676,-1633.58,1.58447,0.0119554,-1.44767
349.474,-545.103,-1633.57,1.58446,0.011638,-1.44731
349.51,-544.379,-1633.67,1.5844,0.0118006,-1.44756
349.499,-543.682,-1633.65,1.58435,0.0124438,-1.44729
349.48,-543.039,-1633.58,1.58445,0.0125942,-1.44764
349.436,-542.413,-1633.57,1.58436,0.012339,-1.4473
349.49,-541.867,-1633.5,1.58454,0.0116952,-1.44761
349.487,-541.161,-1633.52,1.58449,0.0119019,-1.44736
349.514,-540.491,-1633.45,1.58429,0.0124121,-1.44782
349.502,-539.949,-1633.4,1.58454,0.0121947,-1.44737
349.521,-539.362,-1633.38,1.5845,0.0118166,-1.44739
349.487,-538.934,-1633.44,1.58433,0.0118021,-1.44756
349.5,-538.205,-1633.41,1.58436,0.012258,-1.44743
349.592,-537.645,-1633.49,1.58441,0.0127754,-1.4476
349.613,-536.95,-1633.48,1.58433,0.0128479,-1.44751
349.54,-536.383,-1633.47,1.58436,0.0124764,-1.44747
349.425,-535.608,-1633.25,1.58406,0.0120339,-1.44739
349.418,-534.949,-1633.25,1.58446,0.0119533,-1.44765
349.63,-534.329,-1633.25,1.58418,0.0127037,-1.44743
349.575,-533.596,-1633.24,1.5844,0.0126687,-1.44775
349.591,-533.266,-1633.2,1.58444,0.0123186,-1.44751
349.363,-532.34,-1633.08,1.58434,0.0115648,-1.44765
349.277,-531.623,-1633.31,1.58416,0.0123233,-1.44721
349.249,-530.398,-1633.33,1.5841,0.012533,-1.44707
349.225,-529.923,-1633.33,1.58421,0.0122884,-1.4475
349.283,-529.549,-1633.26,1.58429,0.0123478,-1.44726
349.308,-529.022,-1633.26,1.58436,0.0123148,-1.44748
349.237,-528.26,-1633.27,1.58441,0.0126909,-1.44741
349.196,-527.604,-1633.27,1.58444,0.0129443,-1.44746
349.129,-527.002,-1633.24,1.58436,0.0127365,-1.44746
349.279,-526.363,-1633.33,1.58443,0.0120249,-1.44745
349.259,-525.614,-1633.31,1.5843,0.012058,-1.4474
349.283,-525.048,-1633.33,1.58403,0.0124753,-1.44726
349.251,-524.44,-1633.28,1.58433,0.0124017,-1.44754
349.232,-523.919,-1633.27,1.58421,0.0122818,-1.44722
349.455,-522.391,-1633.57,1.58443,0.0117966,-1.44746
349.414,-521.544,-1633.47,1.58438,0.0116266,-1.44751
349.41,-520.844,-1633.48,1.58447,0.0117325,-1.44734
349.495,-520.489,-1633.83,1.58427,0.0123393,-1.44726
349.476,-517.362,-1633.88,1.58448,0.0118817,-1.44726
349.474,-515.18,-1634.21,1.58424,0.0128029,-1.44741
349.463,-514.986,-1634.24,1.58438,0.011616,-1.44746
349.453,-514.41,-1634.25,1.58425,0.011559,-1.44724
349.362,-513.611,-1634,1.58431,0.0122051,-1.44756
349.293,-512.954,-1634.02,1.58432,0.0121722,-1.44726
349.404,-512.354,-1634.16,1.58427,0.0116151,-1.44717
349.446,-511.677,-1634.16,1.58431,0.0116921,-1.44713
349.452,-511.089,-1634.17,1.58417,0.0121274,-1.4469
349.433,-510.406,-1634.16,1.58407,0.0124564,-1.44712
349.448,-509.817,-1634.17,1.58388,0.012234,-1.4468
349.471,-509.326,-1634.27,1.58414,0.0117834,-1.44737
349.528,-508.646,-1634.32,1.58407,0.0119855,-1.44694
349.506,-507.937,-1634.36,1.58416,0.0123889,-1.44715
349.545,-507.323,-1634.4,1.58408,0.0124939,-1.44695
349.572,-506.708,-1634.47,1.58425,0.0121187,-1.44697
349.581,-505.969,-1634.54,1.58425,0.012299,-1.44742
349.384,-504.228,-1634.27,1.58436,0.0117078,-1.44722
349.354,-503.78,-1634.31,1.5843,0.0112457,-1.44718
349.166,-503.047,-1634.09,1.58421,0.0116554,-1.44694
349.262,-502.364,-1634.12,1.58416,0.0124794,-1.44681
349.232,-499.739,-1634.03,1.58444,0.0117514,-1.4471
349.348,-498.649,-1633.96,1.58444,0.0125188,-1.44726
349.463,-498.145,-1633.97,1.58418,0.0130782,-1.4468
349.405,-497.538,-1633.92,1.58445,0.0124353,-1.4474
349.146,-492.001,-1634.09,1.58435,0.0109494,-1.44715
349.307,-491.624,-1634.17,1.58427,0.0120917,-1.44714
349.323,-490.919,-1634.18,1.58435,0.012477,-1.44743
349.115,-490.251,-1634.11,1.58447,0.0118123,-1.44745
349.05,-489.397,-1633.76,1.5844,0.0123136,-1.44735
348.929,-487.529,-1633.72,1.58433,0.0128269,-1.44737
349.009,-487.344,-1633.77,1.5842,0.0123654,-1.4467
348.937,-486.362,-1633.77,1.58448,0.0110061,-1.44743
348.937,-486.362,-1633.77,1.58448,0.0110061,-1.44743
349.126,-486.201,-1633.91,1.58439,0.0119986,-1.4471
349.205,-477.746,-1634.07,1.5844,0.0125497,-1.44724
349.206,-477.278,-1634,1.58432,0.0126174,-1.44714
349.238,-476.648,-1634.19,1.5843,0.0124153,-1.44701
349.191,-476.064,-1634.13,1.58428,0.0124158,-1.44734
349.244,-475.546,-1634.37,1.58424,0.0120841,-1.44676
349.1,-474.884,-1634.05,1.58435,0.0119025,-1.44742
349.326,-474.193,-1634.25,1.58425,0.0119274,-1.44699
349.342,-472.624,-1634.37,1.58416,0.0125921,-1.44677
349.445,-470.869,-1634.51,1.58436,0.0120173,-1.4471
349.457,-470.663,-1634.53,1.58437,0.0119731,-1.44712
349.297,-469.889,-1634.66,1.58428,0.0127106,-1.44666
349.292,-469.601,-1634.77,1.58419,0.0129196,-1.44689
