x,y,z,A,B,C,T,delta_ms
267.483,-345.682,-2446.52,1.59237,0.0271979,-0.544115,1749115554722,8
267.398,-345.635,-2446.28,1.59243,0.0272295,-0.544145,1749115554731,9
267.401,-345.638,-2446.29,1.59251,0.0272096,-0.544213,1749115554739,8
267.402,-345.651,-2446.31,1.59241,0.0271654,-0.544153,1749115554747,8
267.405,-345.699,-2446.54,1.59247,0.0272114,-0.544219,1749115554755,8
267.397,-345.714,-2446.57,1.59246,0.0272422,-0.54421,1749115554765,10
267.4,-345.721,-2446.59,1.59246,0.0272272,-0.544131,1749115554773,8
267.426,-345.723,-2446.51,1.59244,0.0272294,-0.54426,1749115554780,7
267.42,-345.727,-2446.53,1.59248,0.0270943,-0.544193,1749115554789,9
267.416,-345.735,-2446.54,1.59254,0.027166,-0.54417,1749115554798,9
267.401,-345.738,-2446.57,1.59248,0.0272217,-0.544176,1749115554806,8
267.397,-345.746,-2446.58,1.5925,0.0270837,-0.544137,1749115554815,9
267.29,-345.748,-2446.75,1.59244,0.0273122,-0.544064,1749115554823,8
267.277,-345.761,-2446.78,1.59252,0.0272851,-0.543962,1749115554831,8
267.268,-345.771,-2446.8,1.59259,0.0272487,-0.544071,1749115554839,8
267.55,-345.79,-2447.22,1.59244,0.0270428,-0.544152,1749115554848,9
267.562,-345.803,-2447.24,1.59247,0.0270507,-0.544079,1749115554855,7
267.57,-345.815,-2447.27,1.5925,0.0270666,-0.544076,1749115554865,10
267.634,-345.82,-2447.71,1.59241,0.0270758,-0.544113,1749115554873,8
267.648,-345.824,-2447.75,1.59238,0.0270048,-0.544116,1749115554880,7
267.604,-345.856,-2447.81,1.59242,0.0270381,-0.544133,1749115554889,9
267.611,-345.857,-2447.84,1.59242,0.0271291,-0.544167,1749115554897,8
267.616,-345.862,-2447.88,1.59241,0.0271167,-0.544096,1749115554906,9
267.686,-345.888,-2448.39,1.59218,0.0270792,-0.544185,1749115554915,9
267.702,-345.886,-2448.44,1.59218,0.0270864,-0.54424,1749115554922,7
267.668,-345.883,-2448.23,1.59218,0.0271765,-0.54418,1749115554932,10
267.678,-345.888,-2448.28,1.59226,0.0271323,-0.544236,1749115554940,8
267.689,-345.897,-2448.33,1.59227,0.0271343,-0.544172,1749115554948,8
267.608,-345.903,-2448.2,1.59235,0.027263,-0.544128,1749115554955,7
267.614,-345.909,-2448.26,1.59232,0.0272624,-0.54416,1749115554965,10
267.627,-345.904,-2448.2,1.59234,0.0272336,-0.54403,1749115554973,8
267.62,-345.901,-2448.24,1.59243,0.0272508,-0.544084,1749115554981,8
267.569,-345.826,-2447.83,1.59248,0.0273086,-0.54408,1749115554989,8
267.572,-345.833,-2447.87,1.59246,0.0272879,-0.543989,1749115554998,9
267.571,-345.836,-2447.92,1.59239,0.0272503,-0.543973,1749115555006,8
267.526,-345.847,-2448.03,1.59243,0.027317,-0.544086,1749115555015,9
267.531,-345.851,-2448.06,1.59241,0.027314,-0.54399,1749115555022,7
267.576,-345.828,-2447.8,1.59242,0.0271704,-0.544064,1749115555032,10
267.582,-345.833,-2447.84,1.59242,0.0272113,-0.544147,1749115555041,9
267.595,-345.841,-2447.86,1.59246,0.027186,-0.544065,1749115555048,7
267.674,-345.822,-2447.73,1.59254,0.0270636,-0.544086,1749115555057,9
267.687,-345.833,-2447.78,1.59247,0.0271013,-0.544062,1749115555065,8
267.717,-345.869,-2447.89,1.5925,0.0270277,-0.544074,1749115555073,8
267.726,-345.868,-2447.93,1.5925,0.0270747,-0.544046,1749115555082,9
267.725,-345.829,-2447.95,1.59266,0.0271463,-0.544019,1749115555090,8
267.731,-345.825,-2447.98,1.5925,0.0271067,-0.544096,1749115555098,8
267.744,-345.823,-2448.01,1.5925,0.0271417,-0.544027,1749115555105,7
267.65,-345.802,-2447.8,1.5925,0.0272104,-0.544007,1749115555115,10
267.644,-345.816,-2447.84,1.59246,0.0272526,-0.544059,1749115555123,8
267.59,-345.744,-2447.52,1.59257,0.0272403,-0.544106,1749115555131,8
267.59,-345.744,-2447.55,1.59254,0.0272359,-0.544087,1749115555139,8
267.599,-345.747,-2447.57,1.59255,0.027152,-0.544015,1749115555148,9
267.599,-345.754,-2447.6,1.59258,0.0272569,-0.54403,1749115555157,9
267.602,-345.757,-2447.63,1.5926,0.0271884,-0.544004,1749115555165,8
267.607,-345.757,-2447.65,1.59259,0.0272227,-0.544059,1749115555173,8
267.595,-345.75,-2447.68,1.59263,0.0272724,-0.544091,1749115555180,7
267.604,-345.747,-2447.7,1.5926,0.0272313,-0.544065,1749115555190,10
267.605,-345.744,-2447.73,1.59259,0.0271423,-0.544006,1749115555197,7
267.636,-345.79,-2447.74,1.59267,0.027137,-0.544097,1749115555206,9
267.643,-345.793,-2447.76,1.59266,0.0271449,-0.544024,1749115555215,9
267.65,-345.808,-2447.79,1.59261,0.0271937,-0.544057,1749115555223,8
267.629,-345.764,-2447.65,1.59266,0.0271499,-0.544011,1749115555230,7
267.634,-345.775,-2447.67,1.59258,0.0270128,-0.544026,1749115555239,9
267.643,-345.782,-2447.7,1.59259,0.0270947,-0.544104,1749115555248,9
267.622,-345.784,-2447.7,1.59265,0.0269898,-0.544081,1749115555256,8
267.593,-345.8,-2447.71,1.59265,0.0270346,-0.543919,1749115555265,9
267.595,-345.794,-2447.73,1.59259,0.0269823,-0.544057,1749115555273,8
267.595,-345.788,-2447.75,1.59267,0.0269912,-0.544035,1749115555280,7
267.6,-345.783,-2447.77,1.59262,0.0270524,-0.544064,1749115555289,9
267.564,-345.708,-2447.55,1.59272,0.0270578,-0.544026,1749115555297,8
267.571,-345.71,-2447.56,1.59266,0.0270307,-0.544011,1749115555306,9
267.58,-345.704,-2447.57,1.59266,0.0270523,-0.544007,1749115555314,8
267.585,-345.705,-2447.59,1.59264,0.0270477,-0.544044,1749115555322,8
267.545,-345.672,-2447.43,1.59274,0.0270359,-0.544049,1749115555330,8
267.544,-345.668,-2447.45,1.59274,0.027027,-0.544054,1749115555339,9
267.52,-345.762,-2447.46,1.59265,0.0271206,-0.544085,1749115555347,8
267.519,-345.76,-2447.47,1.59276,0.0270958,-0.543981,1749115555356,9
267.519,-345.757,-2447.48,1.59261,0.0270405,-0.544033,1749115555365,9
267.533,-345.718,-2447.39,1.59267,0.0270394,-0.54407,1749115555373,8
267.52,-345.707,-2447.41,1.59273,0.0271352,-0.544078,1749115555380,7
267.472,-345.747,-2447.5,1.59273,0.0271066,-0.544111,1749115555389,9
