x,y,z,A,B,C,T,delta_ms
976.547,-193.314,807.937,3.13765,-0.000721454,-3.13329,1749115553923,4
976.557,-193.31,807.941,3.13764,-0.000721146,-3.13329,1749115553927,4
976.567,-193.306,807.945,3.13764,-0.000720838,-3.13329,1749115553931,4
976.577,-193.303,807.949,3.13764,-0.000721028,-3.13329,1749115553935,4
976.586,-193.3,807.953,3.13764,-0.000721217,-3.13329,1749115553939,4
976.591,-193.292,807.954,3.13763,-0.000720676,-3.13329,1749115553943,4
976.594,-193.283,807.953,3.13763,-0.00071989,-3.13329,1749115553947,4
976.598,-193.275,807.952,3.13763,-0.000719104,-3.13329,1749115553951,4
976.601,-193.266,807.952,3.13763,-0.000718318,-3.13329,1749115553955,4
976.605,-193.257,807.951,3.13763,-0.000717533,-3.13329,1749115553959,4
976.607,-193.249,807.951,3.13763,-0.000716922,-3.13329,1749115553963,4
976.609,-193.247,807.95,3.13762,-0.000716838,-3.13329,1749115553967,4
976.61,-193.244,807.95,3.13762,-0.000716754,-3.13329,1749115553971,4
976.611,-193.241,807.95,3.13762,-0.00071667,-3.13329,1749115553975,4
976.612,-193.238,807.95,3.13762,-0.000716586,-3.13329,1749115553979,4
976.614,-193.236,807.949,3.13762,-0.000716502,-3.13329,1749115553983,4
976.615,-193.233,807.949,3.13762,-0.000716418,-3.13329,1749115553987,4
976.616,-193.23,807.949,3.13762,-0.000716334,-3.13329,1749115553991,4
976.617,-193.227,807.949,3.13762,-0.00071625,-3.13329,1749115553995,4
976.619,-193.225,807.948,3.13762,-0.000716166,-3.13329,1749115553999,4
976.62,-193.222,807.948,3.13762,-0.000716081,-3.13329,1749115554003,4
976.621,-193.219,807.948,3.13762,-0.000715997,-3.13329,1749115554007,4
976.622,-193.216,807.948,3.13762,-0.000715913,-3.13329,1749115554011,4
976.624,-193.214,807.947,3.13762,-0.000715829,-3.13329,1749115554015,4
976.625,-193.211,807.947,3.13762,-0.000715745,-3.13329,1749115554019,4
976.626,-193.208,807.946,3.13762,-0.000715511,-3.13329,1749115554023,4
976.626,-193.206,807.946,3.13762,-0.000715227,-3.13329,1749115554027,4
976.627,-193.203,807.945,3.13762,-0.000714943,-3.13329,1749115554031,4
976.628,-193.2,807.945,3.13762,-0.000714659,-3.13329,1749115554035,4
976.628,-193.198,807.944,3.13761,-0.000714375,-3.13329,1749115554039,4
976.629,-193.195,807.943,3.13761,-0.000714091,-3.13329,1749115554043,4
976.63,-193.192,807.943,3.13761,-0.000713807,-3.13329,1749115554047,4
976.631,-193.19,807.942,3.13761,-0.000713523,-3.13329,1749115554051,4
