x,y,z,A,B,C,T,delta_ms
976.469,-193.352,807.92,3.13767,-0.000713367,-3.13329,1749115553923,4
976.477,-193.349,807.921,3.13767,-0.000713804,-3.13329,1749115553927,4
976.485,-193.345,807.923,3.13766,-0.000714299,-3.13329,1749115553931,4
976.493,-193.341,807.925,3.13766,-0.000714873,-3.13329,1749115553935,4
976.501,-193.337,807.927,3.13766,-0.000715523,-3.13329,1749115553939,4
976.51,-193.333,807.929,3.13766,-0.000716211,-3.13329,1749115553943,4
976.518,-193.329,807.931,3.13765,-0.000716885,-3.13329,1749115553947,4
976.526,-193.324,807.933,3.13765,-0.000717503,-3.13329,1749115553951,4
976.533,-193.319,807.935,3.13765,-0.00071806,-3.13329,1749115553955,4
976.541,-193.314,807.937,3.13765,-0.000718555,-3.13329,1749115553959,4
976.548,-193.309,807.938,3.13764,-0.000718924,-3.13329,1749115553963,4
976.555,-193.303,807.94,3.13764,-0.000719119,-3.13329,1749115553967,4
976.562,-193.298,807.941,3.13764,-0.000719213,-3.13329,1749115553971,4
976.568,-193.293,807.943,3.13764,-0.00071928,-3.13329,1749115553975,4
976.574,-193.288,807.944,3.13764,-0.000719311,-3.13329,1749115553979,4
976.579,-193.283,807.945,3.13764,-0.000719281,-3.13329,1749115553983,4
976.584,-193.278,807.946,3.13763,-0.000719169,-3.13329,1749115553987,4
976.589,-193.273,807.947,3.13763,-0.000718952,-3.13329,1749115553991,4
976.594,-193.269,807.948,3.13763,-0.000718628,-3.13329,1749115553995,4
976.598,-193.264,807.949,3.13763,-0.000718332,-3.13329,1749115553999,4
976.601,-193.259,807.95,3.13763,-0.000718063,-3.13329,1749115554003,4
976.605,-193.255,807.95,3.13763,-0.000717806,-3.13329,1749115554007,4
976.607,-193.25,807.95,3.13763,-0.00071756,-3.13329,1749115554011,4
976.61,-193.246,807.95,3.13763,-0.0007173,-3.13329,1749115554015,4
976.612,-193.241,807.95,3.13762,-0.000717026,-3.13329,1749115554019,4
976.613,-193.237,807.949,3.13762,-0.000716768,-3.13329,1749115554023,4
976.615,-193.233,807.949,3.13762,-0.000716535,-3.13329,1749115554027,4
976.616,-193.23,807.949,3.13762,-0.000716327,-3.13329,1749115554031,4
976.618,-193.226,807.948,3.13762,-0.000716144,-3.13329,1749115554035,4
976.619,-193.223,807.948,3.13762,-0.000715986,-3.13329,1749115554039,4
976.62,-193.221,807.948,3.13762,-0.000715844,-3.13329,1749115554043,4
976.621,-193.218,807.947,3.13762,-0.000715693,-3.13329,1749115554047,4
976.622,-193.215,807.947,3.13762,-0.000715531,-3.13329,1749115554051,4
976.623,-193.212,807.946,3.13762,-0.00071536,-3.13329,1749115554055,4
976.624,-193.21,807.946,3.13762,-0.000715178,-3.13329,1749115554059,4
976.625,-193.207,807.945,3.13762,-0.000714987,-3.13329,1749115554063,4
976.626,-193.204,807.945,3.13762,-0.000714785,-3.13329,1749115554067,4
976.627,-193.2,807.944,3.13762,-0.000714461,-3.13329,1749115554071,4
976.628,-193.196,807.943,3.13761,-0.000713943,-3.13329,1749115554075,4
976.63,-193.191,807.942,3.13761,-0.000713157,-3.13329,1749115554079,4
976.631,-193.185,807.941,3.13761,-0.000712173,-3.13329,1749115554083,4
976.633,-193.18,807.939,3.13761,-0.000711193,-3.13329,1749115554087,4
976.634,-193.174,807.938,3.13761,-0.000710216,-3.13329,1749115554091,4
976.636,-193.167,807.936,3.1376,-0.000709243,-3.13329,1749115554095,4
976.637,-193.161,807.935,3.1376,-0.000708273,-3.13329,1749115554099,4
976.639,-193.154,807.933,3.1376,-0.000707321,-3.13329,1749115554103,4
976.641,-193.147,807.931,3.1376,-0.000706354,-3.13329,1749115554107,4
976.643,-193.139,807.929,3.1376,-0.000705273,-3.13329,1749115554111,4
976.644,-193.132,807.927,3.13759,-0.000704075,-3.13329,1749115554115,4
976.646,-193.125,807.925,3.13759,-0.000702606,-3.13329,1749115554119,4
976.647,-193.118,807.923,3.13759,-0.000700708,-3.13329,1749115554123,4
976.649,-193.112,807.921,3.13758,-0.000698522,-3.13329,1749115554127,4
976.65,-193.106,807.919,3.13758,-0.000696105,-3.13328,1749115554131,4
976.651,-193.099,807.917,3.13758,-0.000693627,-3.13328,1749115554135,4
976.652,-193.094,807.915,3.13757,-0.000691088,-3.13328,1749115554139,4
976.652,-193.088,807.913,3.13757,-0.000688153,-3.13328,1749115554143,4
976.653,-193.082,807.911,3.13756,-0.000684821,-3.13328,1749115554147,4
976.653,-193.078,807.909,3.13756,-0.000681303,-3.13328,1749115554151,4
976.654,-193.075,807.907,3.13756,-0.00067767,-3.13328,1749115554155,4
976.654,-193.072,807.905,3.13755,-0.000673993,-3.13327,1749115554159,4
976.653,-193.07,807.903,3.13755,-0.000670203,-3.13327,1749115554163,4
976.653,-193.067,807.901,3.13754,-0.000666098,-3.13327,1749115554167,4
976.653,-193.065,807.899,3.13754,-0.00066168,-3.13327,1749115554171,4
976.653,-193.064,807.897,3.13754,-0.000657033,-3.13326,1749115554175,4
976.652,-193.062,807.895,3.13753,-0.000652187,-3.13326,1749115554179,4
976.651,-193.061,807.893,3.13753,-0.000647006,-3.13326,1749115554183,4
976.651,-193.061,807.89,3.13752,-0.000641392,-3.13325,1749115554187,4
976.65,-193.061,807.888,3.13752,-0.000635575,-3.13325,1749115554191,4
976.649,-193.06,807.885,3.13751,-0.000629683,-3.13325,1749115554195,4
976.649,-193.059,807.883,3.13751,-0.000623899,-3.13325,1749115554199,4
976.648,-193.058,807.88,3.13751,-0.000618407,-3.13324,1749115554203,4
976.647,-193.057,807.877,3.1375,-0.000613004,-3.13324,1749115554207,4
976.647,-193.056,807.873,3.1375,-0.000607441,-3.13324,1749115554211,4
976.646,-193.054,807.87,3.13749,-0.000601549,-3.13324,1749115554215,4
976.645,-193.053,807.867,3.13749,-0.000595312,-3.13324,1749115554219,4
976.645,-193.053,807.864,3.13748,-0.000589065,-3.13323,1749115554223,4
976.644,-193.053,807.861,3.13748,-0.000582799,-3.13323,1749115554227,4
976.643,-193.053,807.858,3.13747,-0.000576416,-3.13323,1749115554231,4
976.642,-193.055,807.855,3.13747,-0.000569986,-3.13323,1749115554235,4
976.641,-193.056,807.853,3.13746,-0.00056351,-3.13323,1749115554239,4
976.641,-193.058,807.851,3.13746,-0.000557128,-3.13323,1749115554243,4
976.64,-193.061,807.848,3.13745,-0.000550836,-3.13323,1749115554247,4
976.639,-193.064,807.846,3.13745,-0.000544764,-3.13323,1749115554251,4
976.639,-193.067,807.845,3.13744,-0.000538868,-3.13323,1749115554255,4
976.638,-193.07,807.843,3.13744,-0.000533115,-3.13323,1749115554259,4
976.639,-193.073,807.841,3.13743,-0.000527634,-3.13323,1749115554263,4
976.639,-193.075,807.84,3.13743,-0.000522597,-3.13323,1749115554267,4
976.639,-193.078,807.838,3.13742,-0.000517889,-3.13323,1749115554271,4
976.64,-193.08,807.837,3.13742,-0.000513406,-3.13323,1749115554275,4
976.641,-193.082,807.836,3.13741,-0.000509191,-3.13323,1749115554279,4
976.643,-193.084,807.834,3.13741,-0.000505289,-3.13323,1749115554283,4
976.645,-193.085,807.833,3.13741,-0.000501834,-3.13323,1749115554287,4
976.648,-193.085,807.832,3.1374,-0.000499001,-3.13323,1749115554291,4
976.651,-193.085,807.831,3.1374,-0.000496775,-3.13323,1749115554295,4
976.655,-193.084,807.83,3.13739,-0.000495091,-3.13323,1749115554299,4
976.659,-193.08,807.828,3.13739,-0.000493871,-3.13323,1749115554303,4
976.664,-193.075,807.826,3.13739,-0.000493154,-3.13324,1749115554307,4
976.669,-193.069,807.824,3.13738,-0.000493037,-3.13324,1749115554311,4
976.674,-193.062,807.822,3.13738,-0.000493448,-3.13324,1749115554315,4
976.68,-193.053,807.82,3.13738,-0.000494372,-3.13324,1749115554319,4
976.685,-193.044,807.817,3.13737,-0.000495671,-3.13324,1749115554323,4
976.691,-193.033,807.814,3.13737,-0.000497298,-3.13324,1749115554327,4
976.697,-193.022,807.812,3.13737,-0.000499125,-3.13324,1749115554331,4
976.703,-193.01,807.809,3.13737,-0.000501088,-3.13325,1749115554335,4
976.709,-192.996,807.806,3.13737,-0.000503192,-3.13325,1749115554339,4
976.715,-192.982,807.803,3.13736,-0.000505383,-3.13325,1749115554343,4
976.721,-192.967,807.799,3.13736,-0.000507602,-3.13325,1749115554347,4
976.727,-192.95,807.796,3.13736,-0.000509894,-3.13325,1749115554351,4
976.733,-192.934,807.792,3.13736,-0.000512234,-3.13325,1749115554355,4
976.739,-192.916,807.789,3.13735,-0.000514611,-3.13325,1749115554359,4
976.744,-192.898,807.785,3.13735,-0.000516975,-3.13325,1749115554363,4
976.749,-192.88,807.781,3.13735,-0.00051922,-3.13325,1749115554367,4
976.754,-192.862,807.778,3.13735,-0.000521352,-3.13325,1749115554371,4
976.759,-192.844,807.774,3.13734,-0.000523459,-3.13326,1749115554375,4
976.763,-192.826,807.77,3.13734,-0.000525646,-3.13326,1749115554379,4
976.767,-192.808,807.767,3.13734,-0.000528012,-3.13326,1749115554383,4
976.771,-192.79,807.763,3.13734,-0.000530547,-3.13326,1749115554387,4
976.775,-192.772,807.76,3.13733,-0.000533154,-3.13326,1749115554391,4
976.778,-192.754,807.756,3.13733,-0.000535834,-3.13326,1749115554395,4
976.782,-192.737,807.753,3.13733,-0.000538575,-3.13327,1749115554399,4
976.786,-192.719,807.749,3.13733,-0.000541297,-3.13327,1749115554403,4
976.789,-192.701,807.746,3.13733,-0.00054399,-3.13327,1749115554407,4
976.792,-192.684,807.743,3.13733,-0.000546596,-3.13327,1749115554411,4
