x,y,z,A,B,C
952.719,-72.5515,1062.5,-1.69667,0.250509,-1.56606
952.768,-72.5408,1062.5,-1.69652,0.250777,-1.56597
952.655,-72.7455,1062.55,-1.69667,0.250528,-1.56604
952.638,-72.749,1062.58,-1.69664,0.250356,-1.56599
952.655,-72.7749,1062.56,-1.69653,0.250411,-1.56596
952.584,-72.712,1062.6,-1.69666,0.250399,-1.56599
952.597,-72.7192,1062.65,-1.69653,0.250456,-1.5659
952.557,-72.4935,1062.57,-1.69653,0.250219,-1.56593
952.556,-72.5158,1062.61,-1.69653,0.25026,-1.56597
952.551,-72.5136,1062.62,-1.69646,0.250165,-1.56602
952.569,-72.6343,1062.58,-1.6966,0.250381,-1.56592
952.561,-72.6375,1062.59,-1.69662,0.250422,-1.5659
952.547,-72.6271,1062.61,-1.69668,0.250419,-1.5659
952.589,-72.6269,1062.61,-1.69657,0.250166,-1.56598
952.531,-72.6207,1062.59,-1.69642,0.250197,-1.5659
952.615,-72.7219,1062.62,-1.69669,0.250612,-1.56594
952.646,-72.7355,1062.63,-1.69653,0.250731,-1.56603
952.507,-72.9982,1062.68,-1.6965,0.250346,-1.56602
952.534,-73.0352,1062.7,-1.69646,0.250271,-1.5661
952.483,-73.0669,1062.78,-1.69657,0.25049,-1.56604
952.473,-73.077,1062.8,-1.69677,0.250728,-1.56595
952.509,-73.0973,1062.82,-1.69657,0.250626,-1.56609
952.381,-73.113,1062.74,-1.69666,0.250421,-1.56596
952.415,-73.1376,1062.7,-1.69653,0.250398,-1.56607
952.367,-73.2773,1062.68,-1.69665,0.250486,-1.5661
952.397,-73.2926,1062.7,-1.69661,0.25052,-1.56607
952.38,-73.271,1062.7,-1.69654,0.250605,-1.56612
952.367,-73.295,1062.73,-1.69658,0.250624,-1.56614
952.337,-73.3432,1062.72,-1.69656,0.250542,-1.56611
952.304,-73.3624,1062.72,-1.69659,0.250476,-1.56615
952.313,-73.3825,1062.76,-1.69655,0.250657,-1.56619
952.267,-73.3745,1062.81,-1.69659,0.250461,-1.56618
952.254,-73.3923,1062.86,-1.69662,0.250453,-1.56612
952.206,-73.5201,1062.82,-1.69669,0.250565,-1.56613
952.203,-73.5253,1062.81,-1.69675,0.250703,-1.56616
952.22,-73.5491,1062.81,-1.69662,0.250679,-1.5661
952.23,-73.5155,1062.79,-1.69656,0.250415,-1.56626
952.254,-73.5436,1062.8,-1.69651,0.250493,-1.56623
952.207,-73.5109,1062.78,-1.69666,0.250665,-1.5662
952.208,-73.5346,1062.8,-1.69667,0.2508,-1.56618
952.172,-73.7133,1062.82,-1.69663,0.250662,-1.5662
952.137,-73.741,1062.85,-1.69663,0.250451,-1.56619
952.17,-73.7757,1062.85,-1.6966,0.250598,-1.56621
952.21,-73.7953,1062.88,-1.69661,0.250674,-1.56625
952.23,-73.7519,1062.87,-1.69659,0.250617,-1.56615
952.192,-73.6984,1062.84,-1.69664,0.250653,-1.56608
952.208,-73.7208,1062.85,-1.69659,0.250549,-1.56614
952.324,-73.3049,1062.68,-1.69659,0.250675,-1.56613
952.322,-73.3205,1062.69,-1.69657,0.250599,-1.56611
952.471,-73.1283,1062.66,-1.69658,0.250657,-1.56613
952.465,-73.1422,1062.66,-1.6966,0.25053,-1.56611
952.495,-73.1533,1062.67,-1.69655,0.250585,-1.56607
952.424,-73.1985,1062.7,-1.69658,0.250498,-1.56609
952.467,-73.2142,1062.71,-1.69646,0.250567,-1.56613
952.557,-72.8382,1062.62,-1.69663,0.250601,-1.56609
952.589,-72.8379,1062.62,-1.6966,0.250634,-1.56605
952.606,-72.8324,1062.6,-1.69647,0.250486,-1.56602
952.52,-72.8099,1062.59,-1.69666,0.250304,-1.56594
952.555,-72.8093,1062.58,-1.69656,0.250486,-1.56604
952.563,-72.6266,1062.51,-1.69665,0.250679,-1.56589
952.602,-72.6341,1062.53,-1.69661,0.250492,-1.56597
952.595,-72.6203,1062.52,-1.69654,0.250427,-1.56604
952.633,-72.689,1062.54,-1.69671,0.2503,-1.56602
952.656,-72.6797,1062.53,-1.69663,0.250476,-1.56599
952.581,-72.782,1062.62,-1.69659,0.250373,-1.56599
952.593,-72.7145,1062.66,-1.69671,0.25053,-1.56597
952.628,-72.7638,1062.59,-1.69664,0.250518,-1.56585
952.631,-72.7614,1062.56,-1.69651,0.250439,-1.56595
952.67,-72.7597,1062.53,-1.69656,0.250457,-1.56596
952.718,-72.7614,1062.52,-1.69641,0.250501,-1.56602
952.62,-72.8489,1062.56,-1.69653,0.250588,-1.56594
952.657,-72.8618,1062.56,-1.69653,0.250586,-1.56608
952.659,-72.8569,1062.56,-1.69644,0.250427,-1.56606
952.604,-72.9011,1062.59,-1.69652,0.250356,-1.56605
952.614,-72.8903,1062.59,-1.69637,0.250428,-1.5661
952.696,-72.4983,1062.51,-1.6965,0.250327,-1.56607
952.709,-72.4838,1062.52,-1.69645,0.250431,-1.56598
952.668,-72.4774,1062.53,-1.69649,0.250428,-1.56603
952.713,-72.4723,1062.52,-1.69647,0.250476,-1.56595
952.709,-72.452,1062.5,-1.69639,0.250428,-1.56604
952.621,-72.5768,1062.53,-1.69649,0.250346,-1.56601
952.615,-72.556,1062.53,-1.69639,0.250367,-1.56605
952.497,-72.8852,1062.56,-1.69652,0.250321,-1.566
952.494,-72.8488,1062.57,-1.69644,0.250384,-1.56608
952.6,-72.7003,1062.48,-1.69656,0.250192,-1.566
952.615,-72.6921,1062.48,-1.69646,0.250369,-1.56594
952.687,-72.6248,1062.47,-1.69642,0.250302,-1.56598
952.684,-72.6134,1062.47,-1.69649,0.250296,-1.566
952.704,-72.5969,1062.47,-1.69637,0.250329,-1.56597
952.658,-72.5382,1062.44,-1.69635,0.250378,-1.56593
952.652,-72.4582,1062.53,-1.69663,0.250557,-1.56592
952.714,-72.4702,1062.5,-1.69638,0.250449,-1.56604
952.719,-72.2737,1062.43,-1.69658,0.250582,-1.56595
952.764,-72.2824,1062.4,-1.69653,0.250355,-1.56591
952.741,-72.2611,1062.43,-1.6965,0.250465,-1.56596
952.784,-72.2614,1062.41,-1.69645,0.250444,-1.56592
952.773,-72.2412,1062.41,-1.69639,0.250465,-1.56593
952.673,-72.401,1062.47,-1.69644,0.250289,-1.56596
952.689,-72.3893,1062.46,-1.69639,0.250369,-1.56597
952.748,-72.3626,1062.4,-1.69659,0.250503,-1.56589
952.802,-72.3702,1062.36,-1.69646,0.250436,-1.56595
952.792,-72.3447,1062.39,-1.69644,0.250441,-1.56595
952.812,-72.3439,1062.4,-1.69645,0.250372,-1.56595
952.829,-72.3281,1062.4,-1.69638,0.250524,-1.56597
952.725,-72.2906,1062.41,-1.69647,0.25048,-1.56588
952.759,-72.2899,1062.4,-1.69639,0.250444,-1.56596
952.729,-72.2657,1062.38,-1.6965,0.250396,-1.5659
952.773,-72.2738,1062.36,-1.69649,0.250235,-1.56593
952.76,-72.2485,1062.4,-1.69638,0.250266,-1.56599
952.721,-72.2182,1062.43,-1.6965,0.250514,-1.56591
952.765,-72.2132,1062.4,-1.69642,0.250433,-1.56599
952.718,-72.1284,1062.39,-1.6965,0.250388,-1.56588
952.779,-72.1298,1062.35,-1.69636,0.25041,-1.56599
952.743,-72.0681,1062.31,-1.69651,0.25049,-1.56597
952.842,-71.9076,1062.27,-1.69641,0.250444,-1.5659
952.773,-71.994,1062.34,-1.69651,0.250434,-1.56589
952.825,-72.0055,1062.31,-1.69646,0.25037,-1.56599
952.782,-71.9853,1062.29,-1.69643,0.250225,-1.56593
952.78,-71.9668,1062.28,-1.69651,0.250304,-1.56594
952.809,-71.9587,1062.24,-1.69642,0.250359,-1.56592
952.934,-71.7091,1062.23,-1.69657,0.250414,-1.56587
952.989,-71.6962,1062.18,-1.69643,0.25039,-1.56588
952.954,-71.659,1062.15,-1.69644,0.25022,-1.56587
953.11,-71.7241,1062.1,-1.69646,0.250394,-1.56594
953.121,-71.699,1062.07,-1.69641,0.250396,-1.56602
953.187,-71.7156,1062.01,-1.69648,0.2503,-1.56598
953.23,-71.7073,1061.96,-1.69645,0.250426,-1.56599
953.209,-71.694,1061.95,-1.69658,0.250412,-1.56587
953.298,-71.7144,1061.87,-1.69642,0.250374,-1.56593
953.287,-71.6993,1061.82,-1.69649,0.250362,-1.56591
953.291,-71.5748,1062.03,-1.69648,0.250212,-1.56588
953.311,-71.5543,1062,-1.69639,0.250367,-1.56593
953.323,-71.5398,1061.97,-1.69659,0.250393,-1.56583
953.412,-71.5435,1061.89,-1.6964,0.250272,-1.56592
953.409,-71.5165,1061.85,-1.69642,0.25018,-1.56595
953.527,-71.1851,1061.88,-1.69644,0.250297,-1.56588
953.519,-71.1545,1061.85,-1.69654,0.250117,-1.56582
953.564,-71.1386,1061.83,-1.69659,0.250281,-1.56583
953.605,-71.1288,1061.78,-1.6965,0.250248,-1.56588
953.647,-71.1199,1061.73,-1.69651,0.250177,-1.56589
953.726,-71.0999,1061.65,-1.69651,0.250315,-1.56583
953.692,-71.0636,1061.61,-1.69646,0.250116,-1.56595
953.199,-71.2968,1061.93,-1.69649,0.249914,-1.56584
953.097,-71.3095,1062.05,-1.69655,0.24997,-1.56585
953.126,-71.1378,1062.08,-1.69659,0.249938,-1.56578
953.066,-71.383,1062.18,-1.6967,0.250153,-1.56578
953.109,-71.3848,1062.15,-1.69658,0.250104,-1.56583
953.066,-71.6051,1062.25,-1.69679,0.250297,-1.56578
953.119,-71.6138,1062.22,-1.69658,0.250187,-1.56583
953.087,-71.5942,1062.21,-1.69663,0.250062,-1.56588
953.142,-71.6044,1062.2,-1.6966,0.250135,-1.56591
953.131,-71.5778,1062.19,-1.69667,0.250274,-1.56582
953.184,-71.5847,1062.15,-1.69666,0.250164,-1.56584
953.216,-71.5837,1062.11,-1.69664,0.250188,-1.56584
953.204,-71.5751,1062.1,-1.69666,0.250054,-1.56593
953.26,-71.5806,1062.08,-1.69656,0.250237,-1.56588
953.25,-71.5595,1062.08,-1.69669,0.250261,-1.56579
953.269,-71.565,1062.06,-1.69676,0.250216,-1.56577
953.28,-71.5661,1062.03,-1.69668,0.250273,-1.5658
953.295,-71.572,1062.01,-1.69673,0.250224,-1.56573
953.345,-71.5819,1061.98,-1.69664,0.250106,-1.56581
953.328,-71.5728,1061.94,-1.69664,0.250081,-1.56578
953.304,-71.284,1062.05,-1.69665,0.25006,-1.56573
953.284,-71.2567,1062.04,-1.69676,0.250198,-1.56569
953.202,-71.3022,1062.1,-1.69671,0.250192,-1.56568
953.234,-71.2979,1062.06,-1.69664,0.250145,-1.56571
953.189,-71.2786,1062.05,-1.69673,0.249975,-1.56569
953.228,-71.2749,1062.04,-1.69666,0.250114,-1.56572
953.175,-71.254,1062.02,-1.69676,0.249972,-1.56565
953.187,-71.2392,1062.03,-1.69682,0.250149,-1.56563
953.217,-71.2375,1061.98,-1.69663,0.250094,-1.5657
953.17,-71.2094,1061.99,-1.69676,0.250142,-1.56566
953.195,-71.1969,1061.94,-1.69665,0.250153,-1.56566
953.155,-71.1682,1061.93,-1.69674,0.250016,-1.56566
953.2,-71.167,1061.9,-1.69666,0.250158,-1.5657
953.155,-71.1352,1061.89,-1.69674,0.250166,-1.56565
953.239,-71.097,1062.13,-1.69692,0.250191,-1.56547
953.226,-71.069,1062.11,-1.69693,0.25014,-1.56558
953.22,-71.0509,1062.11,-1.69694,0.250143,-1.56559
953.303,-70.9865,1062.07,-1.69682,0.250247,-1.56564
953.241,-70.945,1062.07,-1.69689,0.2502,-1.56563
953.271,-70.94,1062.05,-1.69697,0.250293,-1.56546
953.152,-71.3091,1062.15,-1.69708,0.250304,-1.56557
953.174,-71.317,1062.14,-1.69702,0.250329,-1.56553
953.197,-71.3147,1062.1,-1.69686,0.250221,-1.56564
953.259,-71.0648,1062.12,-1.69699,0.250207,-1.56556
953.299,-71.0655,1062.08,-1.69694,0.250235,-1.56557
953.267,-71.0431,1062.09,-1.69705,0.250425,-1.56546
953.307,-70.9545,1062.07,-1.69712,0.250245,-1.56552
953.318,-70.9487,1062.07,-1.69718,0.250369,-1.56558
953.283,-71.1395,1062.06,-1.69704,0.25026,-1.56555
953.319,-71.1478,1062.02,-1.69697,0.250327,-1.56569
953.275,-71.1216,1062.04,-1.69712,0.250529,-1.56561
953.325,-71.1458,1062.02,-1.69705,0.250425,-1.56565
953.292,-71.1218,1061.98,-1.69705,0.250412,-1.56559
953.47,-70.902,1061.99,-1.69717,0.250409,-1.56554
953.48,-70.9009,1061.95,-1.69702,0.250346,-1.56557
953.477,-70.8953,1061.95,-1.69705,0.25033,-1.56558
953.492,-71.01,1062,-1.69696,0.250479,-1.5656
953.451,-70.989,1062,-1.6971,0.250503,-1.56559
953.508,-71.008,1061.97,-1.6971,0.250589,-1.56558
953.534,-71.0068,1061.93,-1.69702,0.250523,-1.56566
953.546,-70.7389,1061.84,-1.69712,0.250268,-1.5656
953.587,-70.7431,1061.82,-1.69703,0.250384,-1.56563
953.468,-70.9527,1061.98,-1.69718,0.250293,-1.56556
953.511,-70.9615,1061.97,-1.69705,0.250348,-1.56559
953.473,-70.9436,1061.96,-1.69721,0.250485,-1.56556
953.526,-70.9599,1061.94,-1.69706,0.250474,-1.56556
953.53,-70.9512,1061.9,-1.69707,0.250315,-1.56558
953.527,-70.9558,1061.89,-1.69713,0.250288,-1.56555
953.569,-70.9562,1061.87,-1.69704,0.250396,-1.56557
953.521,-70.9339,1061.86,-1.69718,0.250518,-1.56554
953.591,-70.9589,1061.83,-1.69707,0.250384,-1.56558
953.562,-70.9413,1061.83,-1.69717,0.250446,-1.56555
953.622,-70.9656,1061.79,-1.6971,0.250466,-1.56557
953.642,-70.9652,1061.75,-1.69703,0.250407,-1.56558
953.282,-71.1378,1062.02,-1.69708,0.25009,-1.56555
953.319,-71.144,1062.02,-1.697,0.250175,-1.56555
953.285,-71.1299,1062.02,-1.69719,0.250281,-1.56546
953.204,-71.3854,1062.11,-1.69713,0.250273,-1.56551
953.202,-71.3791,1062.08,-1.69701,0.250226,-1.56556
953.218,-71.2787,1062.07,-1.69712,0.250097,-1.56545
953.263,-71.2385,1062.06,-1.697,0.250292,-1.56548
953.234,-71.1043,1062.06,-1.69713,0.250222,-1.56559
953.316,-71.1298,1062.12,-1.6967,0.250324,-1.56575
953.471,-70.6338,1062.1,-1.69659,0.250152,-1.56561
953.631,-69.966,1062.06,-1.69613,0.250112,-1.56573
953.599,-69.1854,1062.04,-1.6968,0.250471,-1.56556
953.638,-68.8006,1062.02,-1.69726,0.25011,-1.56542
953.523,-67.8753,1062.09,-1.69691,0.25019,-1.5657
953.595,-67.3649,1062.08,-1.69714,0.250046,-1.56562
953.669,-66.998,1062.07,-1.69694,0.250024,-1.56563
953.626,-66.6438,1062.07,-1.69696,0.249746,-1.56562
953.598,-65.97,1062.15,-1.69711,0.249905,-1.56567
953.606,-65.3874,1062.13,-1.6969,0.249959,-1.56573
953.603,-64.8576,1062.15,-1.69687,0.250101,-1.56556
953.587,-64.3555,1062.24,-1.69679,0.250111,-1.56566
953.595,-63.7488,1062.25,-1.69698,0.249974,-1.56567
953.683,-63.2348,1062.28,-1.69645,0.250019,-1.56572
953.697,-62.5606,1062.33,-1.69693,0.249955,-1.56587
953.882,-61.7687,1062.38,-1.69677,0.249864,-1.56567
953.929,-60.9135,1062.38,-1.69651,0.249709,-1.56574
953.93,-60.233,1062.4,-1.69687,0.249902,-1.56565
953.852,-59.6361,1062.45,-1.69656,0.250358,-1.56561
953.86,-58.9025,1062.43,-1.69678,0.249976,-1.56573
954.151,-52.7749,1062.6,-1.69715,0.250258,-1.56597
954.05,-51.6215,1062.64,-1.69648,0.249989,-1.56593
953.966,-51.0525,1062.68,-1.69732,0.249969,-1.56586
954.095,-48.0526,1062.69,-1.69602,0.250058,-1.56558
954.323,-46.8109,1062.7,-1.69676,0.249915,-1.56611
954.273,-46.5286,1062.65,-1.69683,0.250183,-1.56584
954.332,-44.3798,1062.73,-1.69713,0.250336,-1.56599
954.381,-44.1089,1062.7,-1.69684,0.249847,-1.56568
954.515,-42.9331,1062.68,-1.6968,0.250198,-1.56592
954.141,-42.4188,1062.92,-1.69651,0.250281,-1.56617
954.112,-39.3036,1063.07,-1.69611,0.250153,-1.56602
954.175,-37.81,1063.13,-1.69605,0.250319,-1.56587
954.276,-36.5255,1063.21,-1.69672,0.250219,-1.56636
954.3,-36.17,1063.21,-1.69596,0.250298,-1.56608
954.338,-35.4646,1063.25,-1.69682,0.25011,-1.56627
954.181,-35.1055,1063.23,-1.69602,0.250129,-1.56626
954.17,-34.2454,1063.27,-1.69618,0.250163,-1.56619
954.27,-33.3103,1063.29,-1.69655,0.250192,-1.56638
954.278,-32.5413,1063.3,-1.69595,0.250301,-1.56628
954.32,-31.7229,1063.3,-1.69656,0.250095,-1.56619
954.038,-31.1977,1063.4,-1.69611,0.250007,-1.56631
954.01,-30.3391,1063.45,-1.69651,0.250013,-1.56613
953.928,-29.7076,1063.49,-1.696,0.250052,-1.56635
953.979,-28.8504,1063.51,-1.69694,0.250045,-1.56636
953.914,-28.508,1063.65,-1.69623,0.250253,-1.56614
954.013,-27.613,1063.68,-1.69669,0.250395,-1.56637
953.985,-26.8932,1063.68,-1.69645,0.250067,-1.56632
953.86,-26.3987,1063.86,-1.69598,0.249971,-1.56638
953.761,-25.6535,1063.95,-1.69649,0.250052,-1.56644
953.767,-25.0511,1064.08,-1.69617,0.250199,-1.56628
953.76,-24.2032,1064.16,-1.69665,0.250091,-1.56631
953.455,-24.0338,1064.18,-1.69623,0.25002,-1.56645
953.361,-20.9804,1064.42,-1.69593,0.250217,-1.56633
953.345,-20.4321,1064.44,-1.69617,0.249841,-1.56664
953.366,-20.0039,1064.46,-1.69636,0.249988,-1.56642
953.358,-19.6012,1064.51,-1.69654,0.250155,-1.5665
953.282,-19.1556,1064.53,-1.69612,0.250046,-1.56651
953.302,-18.3239,1064.59,-1.69617,0.250125,-1.56655
953.297,-17.5454,1064.62,-1.69634,0.250025,-1.56648
953.233,-16.948,1064.75,-1.69624,0.250191,-1.56678
953.177,-16.2528,1064.79,-1.69629,0.250003,-1.56666
953.182,-15.4977,1064.84,-1.69606,0.250087,-1.56665
953.207,-14.7478,1064.83,-1.69622,0.249911,-1.56675
953.148,-14.0094,1064.91,-1.696,0.24993,-1.56673
953.133,-13.1837,1064.93,-1.69642,0.25008,-1.56676
953.083,-12.4624,1064.97,-1.69623,0.250098,-1.56673
953.148,-11.715,1065.03,-1.69625,0.250103,-1.56661
953.11,-10.9474,1065.05,-1.69625,0.249834,-1.56661
953.139,-10.1988,1065.06,-1.69639,0.249769,-1.56678
953.144,-9.49651,1065.06,-1.69603,0.249989,-1.56653
953.123,-8.68376,1065.13,-1.6963,0.250291,-1.56664
953.123,-8.00473,1065.23,-1.69616,0.249962,-1.56691
953.078,-7.21203,1065.3,-1.69616,0.250149,-1.56652
953.098,-6.4419,1065.32,-1.69623,0.249839,-1.56685
953.123,-5.65849,1065.33,-1.69621,0.250347,-1.56665
953.116,-5.01574,1065.38,-1.69602,0.250083,-1.56648
953.063,-4.19445,1065.39,-1.69648,0.250225,-1.56662
952.984,-3.5438,1065.46,-1.69619,0.249962,-1.56673
952.988,-2.89973,1065.61,-1.69622,0.250074,-1.56657
952.901,-2.16603,1065.68,-1.69642,0.250191,-1.56663
952.808,-1.81328,1065.73,-1.69621,0.250062,-1.56657
952.811,-1.08427,1065.77,-1.69634,0.249993,-1.56665
952.819,-0.275265,1065.82,-1.69639,0.250017,-1.56661
952.888,0.535924,1065.73,-1.6961,0.249916,-1.56665
952.846,1.27259,1065.78,-1.69602,0.250248,-1.56657
952.854,1.9504,1065.8,-1.69605,0.25014,-1.5665
952.928,3.15383,1065.77,-1.69611,0.250283,-1.56645
952.786,3.7384,1065.9,-1.69625,0.249982,-1.56648
943.146,7.11912,1065.95,-1.67945,-1.32066,1.58681
943.059,7.82447,1066.03,-1.67894,-1.32055,1.58781
943.035,8.2405,1066.15,-1.67919,-1.32025,1.58735
943.005,9.0304,1066.19,-1.67944,-1.32071,1.5876
943.03,9.75339,1066.23,-1.6788,-1.32073,1.58752
943.012,10.5743,1066.28,-1.67939,-1.3204,1.58696
943.068,11.3154,1066.29,-1.68024,-1.32068,1.58659
943.037,12.2131,1066.22,-1.67945,-1.32045,1.58721
942.944,12.8658,1066.23,-1.67943,-1.3206,1.5875
943.056,13.6885,1066.29,-1.67882,-1.32035,1.58769
943.107,14.5163,1066.33,-1.67939,-1.32028,1.58692
942.986,15.0606,1066.42,-1.67846,-1.32064,1.58784
942.97,17.0012,1066.6,-1.68041,-1.32067,1.5868
942.909,17.4297,1066.61,-1.67859,-1.32025,1.58773
943.177,22.7226,1066.86,-1.679,-1.32058,1.5873
942.979,24.8157,1066.75,-1.67936,-1.32082,1.58715
942.938,27.6881,1066.97,-1.67931,-1.32071,1.58722
942.848,30.3933,1067.17,-1.67851,-1.32066,1.58751
942.773,30.9059,1067.21,-1.68019,-1.32098,1.58653
942.75,31.7969,1067.12,-1.67876,-1.32088,1.58723
942.894,32.5783,1067.25,-1.67938,-1.32066,1.58728
942.938,33.2499,1067.16,-1.67989,-1.32087,1.58646
942.94,34.0235,1067.19,-1.67862,-1.321,1.5878
942.941,34.776,1067.26,-1.67955,-1.32086,1.58741
943.019,35.6425,1067.36,-1.6784,-1.32054,1.58828
943.022,36.3795,1067.42,-1.67866,-1.32074,1.58783
943.004,37.2239,1067.43,-1.67971,-1.32109,1.58697
